Descripción del Artículo,Precio Mayoreo,Proveedor
ANALPER/CAFEINA TAB 500/40MG X 10   ,19.33,Cobeca
ANAMU MAPURITE CAP 400 MG X 60      ,38.97,Cobeca
ANANTY FORTE JBE PED 160 MG/5 ML X 1,16.6,Cobeca
ANANTY FORTE SUSP 160MG/5ML X 60 ML ,10.72,Cobeca
ANANTY SUSP 120MG/5ML X 120 ML      ,14.77,Cobeca
ANAPIR CAP/BLD S/AZUCAR 400 MG X 10 ,24.2,Cobeca
ANAPIR CAPB 200MG X 10              ,12.18,Cobeca
ANAPIR TAB 200 MG X 100             ,57.25,Cobeca
ANAPIR TAB 200 MG X 20              ,18.03,Cobeca
ANAPIR TAB 400 MG X 20              ,15.35,Cobeca
ANAPIR TAB 600 MG X 10              ,17.4,Cobeca
ANASMOL COM 2.5 MG X 30             ,41.83,Cobeca
ANASMOL COM 5 MG X 30               ,69.28,Cobeca
ANASTROZOL COM/REC 1 MG X 30 DORO   ,125.35,Cobeca
ANASTROZOL TAB 1 MG X 28 PSIC       ,112.97,Cobeca
ANASTROZOL TAB 1 MG X 30 MT         ,89.2,Cobeca
ANCITAM TAB 500 MG X 30             ,92.33,Cobeca
ANDANTOL JAL X 20 G                 ,33.95,Cobeca
ANEMIPLUS COM 270 MG X 50           ,14.43,Cobeca
ANFLAT CAP/BLD 125 MG X 20          ,26.29,Cobeca
ANGILOCK TAB 100 MG X 10            ,9.15,Cobeca
ANGILOCK TAB 50 MG X 10             ,7.32,Cobeca
ANGIOVAN COM 10 MG X 10             ,13.07,Cobeca
ANGRIP COM DIA 500 MG X 8           ,22.22,Cobeca
ANGRIP COM NOCHE 500 MG X 4         ,20.92,Cobeca
ANGRIP FORTE COMP/REC DIA X 10/NOCHE,30.07,Cobeca
ANIS ESTRELLADO 10 G X 50           ,533.12,Cobeca
ANIS ESTRELLADO 5 G X 15            ,246.88,Cobeca
ANLEPTIC SUSP 100 MG/ 5 ML          ,12.17,Cobeca
ANLEPTIC TAB 200 MG X 30            ,21.14,Cobeca
ANOMEX SUP X10                      ,47.88,Cobeca
ANSILAN COM 0.5 MG X 30             ,22.22,Cobeca
ANSILAN COM 1 MG X 30               ,28.76,Cobeca
ANSILAN COM 2 MG X 30               ,39.22,Cobeca
"ANTAAR HCT TAB 2,5 MG/6,25 MG X 10  ",22.51,Cobeca
"ANTAAR HCT TAB 5 MG/6,25 MG X 10    ",19.7,Cobeca
ANTAAR TAB 2.5 MG/6.25 MG X 30      ,51.2,Cobeca
ANTAAR TAB HCT 5 MG/6.25MG X 30     ,49.24,Cobeca
ANTAAR TAB/REC 10 MG X 10           ,24.39,Cobeca
ANTAAR TAB/REC 10 MG X 30           ,53.02,Cobeca
"ANTAAR TAB/REC 2,5 MG X 10          ",13.14,Cobeca
ANTAAR TAB/REC 2.5 MG X 30          ,33.76,Cobeca
ANTAAR TAB/REC 5 MG X 10            ,18.76,Cobeca
ANTAAR TAB/REC 5 MG X 30            ,43.33,Cobeca
ANTI STRESS GTA RECETT 30 ML        ,13.53,Cobeca
ANTIFOM COM/REC 40 MG X 10          ,40.74,Cobeca
ANTIFOM FORTE COMP/REC 160 MG X 10  ,48.86,Cobeca
ANTIFON TAB/MAST 125 MG X 10        ,12.97,Cobeca
ANTILAX TAB 2 MG X 10               ,20.51,Cobeca
ANTUX SOL 0.6% X 180 ML             ,115.66,Cobeca
APETININ JBE 240 ML                 ,47.08,Cobeca
APIDRA INY 100 UI/ML X 3 ML X  1    ,89.17,Cobeca
APIDRA SOLOSTAR 3 ML /100UI X 1     ,146.5,Cobeca
APIRET SUP 125 MG X 6               ,19.91,Cobeca
APIRET SUP 250 MG X 6               ,24.24,Cobeca
APIRET SUSP ORAL 180 MG/5ML X 60 ML ,13.53,Cobeca
APLACAL TAB/MAST 750 MG BANANA X 10 ,22.76,Cobeca
APLACAL TAB/MAST 750 MG FRAMBUESA X ,22.76,Cobeca
APLACAL TAB/MAST 750 MG MANDARINA X ,22.76,Cobeca
APLACAL TAB/MAST 750 MG MENTA X 10  ,22.76,Cobeca
APLACAL TAB/MAST DISP 750 MG FRAMB X,182.66,Cobeca
APLACAL TAB/MAST DISP 750 MG MENTA X,182.66,Cobeca
APLACAL TAB/MAST DISP 750MG BANANA X,182.66,Cobeca
APLACAL TAB/MAST DISP 750MG MANDAR X,182.66,Cobeca
APOSITOS BRIUTCARE CIRCULARES X 100 ,14.44,Cobeca
APOSITOS BRIUTCARE CLASICOS X 20    ,8.25,Cobeca
APOSITOS BRIUTCARE FLEXIBLES X 20   ,8.25,Cobeca
APOSITOS BRIUTCARE KIDS X 20        ,8.25,Cobeca
APOSITOS BRIUTCARE MIXTOS X 20      ,8.25,Cobeca
APOSITOS BRIUTCARE TRANSPARENTES X 2,8.25,Cobeca
APPLE CIDER VINEGAR CAP X 450 MG NOW,179.72,Cobeca
APREPITANT TAB 125MG/80MG X 3       ,99.1,Cobeca
APROVEL TAB 150 MG X 14             ,90.2,Cobeca
APYRENE CAP/BLD 650 MG X 10         ,19.35,Cobeca
ARANDA CAP 2.5 MG/50 MG X 12        ,32.26,Cobeca
ARANDA CAP 2.5 MG/50 MG X 30        ,77.42,Cobeca
ARANDA CAP 5 MG/100 MG X 30         ,102.5,Cobeca
ARANDANO NEGRO CAP 343 MG X 60      ,50.14,Cobeca
ARBITEL TAB 40 MG X 30              ,17.3,Cobeca
ARBIXIL JBE ADU X 120 ML            ,32.39,Cobeca
ARBIXIL JBE PED X 120 ML            ,29.44,Cobeca
ARBIXIL SOL GTA PED 7.5MG/5MCG 15M  ,15.92,Cobeca
ARCOVAL TAB/REC 60 MG X 7           ,23.65,Cobeca
ARCOVAL TAB/REC 90 MG X 7           ,33.01,Cobeca
ARESAN TAB 20 MG X 150              ,159.68,Cobeca
"ARESAN TAB 20 MG/12,5 MG HCT X 30   ",29.56,Cobeca
ARESAN TAB 40 MG X 150              ,172.37,Cobeca
ARESAN TAB 40 MG X 30               ,39.32,Cobeca
"ARESAN TAB 40 MG/12,5 MG HCT X 30   ",46.66,Cobeca
ARESAN TAB 40 MG/25 MG HCT X 30     ,47.3,Cobeca
ARESAN TAB/REC 20 MG X 30           ,43.14,Cobeca
ARESAN TAB/REC HTC 20 MG/12.5 MG X 1,12.57,Cobeca
ARGENZIL CREM 1 %                   ,65.79,Cobeca
ARNICA FC GTA 60 ML                 ,21.83,Cobeca
ARTENOLOL TAB 100 MG X 30           ,26.18,Cobeca
ARTRISAN CAP 300 MG X 90            ,43.41,Cobeca
ARTRITES SOL INY 75 MG/ 3 ML X 5 MEY,120.29,Cobeca
ARTRODAR CAP 50 MG X 30             ,151.86,Cobeca
ARTYPLANT CAP 400 MG X 30           ,42.37,Cobeca
ARTYPLANT CAP 400 MG X 60           ,66.9,Cobeca
ARUDIL TAB 15 MG X 10               ,43.87,Cobeca
ARUDIL TAB 15 MG X 30               ,121.25,Cobeca
ARUDIL TAB/REC 10 MG X 10           ,32.26,Cobeca
ARUDIL TAB/REC 10 MG X 30           ,78.75,Cobeca
ARUDIL TAB/REC 20 MG X 10           ,61.94,Cobeca
ARUDIL TAB/REC 20 MG X 30           ,157.5,Cobeca
ARZOMIDOL SUS 200 MG/5 ML X 15 ML   ,33.99,Cobeca
ASAPROL COM 81 MG X 100             ,71.08,Cobeca
ASAPROL COM 81 MG X 40              ,24.1,Cobeca
ASARAP COMP/REC 10 MG X 20          ,52.03,Cobeca
ASARAP COMP/REC 15 MG X 20          ,58.76,Cobeca
ASARAP COMP/REC 20 MG X 20          ,84.94,Cobeca
ASCAFYL GRA X 10                    ,13.79,Cobeca
ASCAFYL PLUS TAB X 10               ,15.76,Cobeca
ASCAFYL-SC GTA X 15 ML              ,14.77,Cobeca
ASCOVENT JBE 50 MG/5ML X 120ML GLENM,28.0,Cobeca
ASMABRON AER INH 125MCG/25MCG X120 D,113.12,Cobeca
ASMABRON AER INH 250MCG/25MCG X120 D,154.09,Cobeca
ASTEFOR COM/REC 500 MG X 10         ,47.06,Cobeca
ASTEFOR COM/REC 750 MG X 5          ,40.52,Cobeca
ATAMEL FORTE TAB 650 MG X 10        ,21.99,Cobeca
ATAPEC TAB 100 MG X 30              ,91.27,Cobeca
ATENOLOL CAP 50 MG 10 X 10 BLI      ,41.2,Cobeca
ATENOLOL CAP 50 MG X 30             ,13.8,Cobeca
ATENOLOL COM 50 MG X 30 GENVEN      ,4.42,Cobeca
ATENOLOL INY 5 MG/10ML X 5          ,77.23,Cobeca
ATENOLOL TAB 100 MG X 30 BLUE       ,20.39,Cobeca
ATENOLOL TAB 100 MG X 30 LA SANTE   ,34.25,Cobeca
ATENOLOL TAB 50 MG X 100 ALFA BLI   ,73.39,Cobeca
ATENOLOL TAB 50 MG X 30 BUKA        ,15.69,Cobeca
ATENOLOL TAB 50 MG X 30 KIMI        ,20.3,Cobeca
ATENOLOL TAB 50 MG X 30 LA SANTE    ,31.54,Cobeca
ATENOLOL/CLORTA COM 50/12.5MG X 30 R,35.63,Cobeca
ATODIP TAB/REC 5 MG/20 MG X 30 VALMO,37.97,Cobeca
ATOMOXETINA CAP 25 MG X 14          ,123.34,Cobeca
ATOMOXETINA CAP 40 MG X 14          ,226.27,Cobeca
ATORVASTAINA TAB/REC 20 MG X 50 LAPR,77.86,Cobeca
ATORVASTATINA COM 20 MG X 10 GENVEN ,12.84,Cobeca
ATORVASTATINA COM/REC 20MG X 30 GNV ,34.91,Cobeca
ATORVASTATINA COMP 40 MG X30 GENVEN ,76.58,Cobeca
ATORVASTATINA COMR 40 MG X 10 GENVEN,29.09,Cobeca
ATORVASTATINA TAB 10 MG X 100       ,40.55,Cobeca
ATORVASTATINA TAB 20 MG X 10        ,22.18,Cobeca
ATORVASTATINA TAB 20 MG X 100       ,57.92,Cobeca
ATORVASTATINA TAB 20 MG X 14 LA SANT,21.86,Cobeca
ATORVASTATINA TAB 20 MG X 30        ,10.84,Cobeca
ATORVASTATINA TAB 20 MG X 30 ALESS  ,34.03,Cobeca
ATORVASTATINA TAB 20 MG X 30 ANG    ,31.22,Cobeca
ATORVASTATINA TAB 20 MG X 30 BUKA   ,32.94,Cobeca
ATORVASTATINA TAB 20 MG X 30 GLAFF  ,40.51,Cobeca
ATORVASTATINA TAB 40 MG X 10 GEAG   ,11.37,Cobeca
ATORVASTATINA TAB 40 MG X 30 ALESS  ,43.86,Cobeca
ATORVASTATINA TAB 40 MG X 30 ANGELUS,23.12,Cobeca
ATORVASTATINA TAB 40 MG X 30 BUKA   ,43.92,Cobeca
ATORVASTATINA TAB 40 MG X 30 DAC    ,43.14,Cobeca
ATORVASTATINA TAB 40 MG X 30 DISTRIL,17.38,Cobeca
ATORVASTATINA TAB 40 MG X 30 GLAFFÇ ,46.22,Cobeca
ATORVASTATINA TAB/REC 20 MG X 100 MV,86.14,Cobeca
ATORVASTATINA TAB/REC 20 MG X 20    ,34.66,Cobeca
ATORVASTATINA TAB/REC 20 MG X 30 LA ,42.14,Cobeca
ATORVASTATINA TAB/REC 40 MG X 14 LA ,48.52,Cobeca
ATORVASTATINA TAB/REC 40 MG X 30 LA ,94.07,Cobeca
ATORVASTATINA TAB/REC 40 MG X 30 LAP,123.15,Cobeca
ATORVASTATINA TAB/REC 40 MG X20 GENC,55.32,Cobeca
ATOVAROL CAP/BLD 20 MG X 14         ,8.92,Cobeca
ATOVAROL CAP/BLD 20 MG X 44         ,64.39,Cobeca
ATOVAROL CAP/BLD 20 MG X30          ,46.99,Cobeca
ATOVAROL CAP/BLD 40 MG X 14         ,41.18,Cobeca
ATOVAROL CAP/BLD 40 MG X 44         ,94.1,Cobeca
ATOVAROL CAP/BLD 40 MG X30          ,77.61,Cobeca
ATROALDO INH 20 MCG X 200 DOSIS     ,89.28,Cobeca
ATROBEL SOL GTA 10MG/ML X 15 ML     ,29.45,Cobeca
ATROPINA GTAS 1% X 5ML CLEO         ,15.2,Cobeca
ATROPINA SULFATO SOL INY 1MG/1ML X 1,6.9,Cobeca
ATROVERAN SOL 10MG/ML X 15 ML       ,38.13,Cobeca
ATROVERAN TAB/REC 10 MG X 10        ,44.63,Cobeca
AVELOX IV SOL P/INF 400MG/250ML     ,254.78,Cobeca
"AVOST SOL OFT 0,004% X 3CC          ",30.42,Cobeca
AXOKINE COM/REC 400 G X 5           ,155.45,Cobeca
AXOKINE COM/REC 400 G X 5 C-1       ,155.45,Cobeca
AZACARD TAB 81 MG X 30              ,21.37,Cobeca
AZACARD TAB 81 MG X 60              ,38.9,Cobeca
AZEEWELL-200 SUSP/ORAL 200MG/5ML X 1,18.41,Cobeca
AZIMAKROL COM 1GR X 2               ,58.82,Cobeca
AZITRO TAB 500 MG  X 3              ,13.42,Cobeca
AZITRODEX TAB/REC 500 MG X 3        ,16.6,Cobeca
AZITRODEX TABR 500 MG X 5           ,26.41,Cobeca
AZITROM COM 500 MG X 126 BLI X 5    ,2844.47,Cobeca
AZITROM PVO PED 200MG/5ML X 15ML    ,22.18,Cobeca
AZITROMICINA CAP 500 MG X 6 BLUE    ,46.43,Cobeca
AZITROMICINA COM 500 MG X 5  GENVEN ,20.78,Cobeca
AZITROMICINA COM/REV 500 MG X 3 BLUE,9.8,Cobeca
AZITROMICINA PVO SUSP 200MG/5ML X 15,37.91,Cobeca
AZITROMICINA PVO SUSP 200MG/5ML X 22,23.61,Cobeca
AZITROMICINA PVO SUSP 200MG/5ML X 30,46.08,Cobeca
AZITROMICINA PVO SUSP 200MG/5MLX15ML,30.76,Cobeca
AZITROMICINA SUS 200MG/15ML X 15 ML ,53.33,Cobeca
AZITROMICINA SUSP 200 MG X 15 ML MVG,52.52,Cobeca
AZITROMICINA SUSP 200MG/5ML X 15 ML ,9.56,Cobeca
AZITROMICINA SUSP 200MG/5ML X 15 ML ,39.22,Cobeca
AZITROMICINA TAB 500 MG X 10 FARMA S,45.53,Cobeca
AZITROMICINA TAB 500 MG X 3 ANG     ,18.04,Cobeca
AZITROMICINA TAB 500 MG X 3 CALOX   ,17.73,Cobeca
AZITROMICINA TAB 500 MG X 3 DAC     ,22.82,Cobeca
AZITROMICINA TAB 500 MG X 3 DISTRILA,9.72,Cobeca
AZITROMICINA TAB 500 MG X 5         ,26.98,Cobeca
AZITROMICINA TAB 500 MG X 5 BUKA    ,28.24,Cobeca
AZITROMICINA TAB/REC 500 MG X 100 MV,377.4,Cobeca
AZITROMICINA TAB/REC 500 MG X 3     ,12.86,Cobeca
AZITROMICINA TAB/REC 500 MG X 3 GNF ,32.68,Cobeca
AZITROMICINA TAB/REC 500 MG X 3 MC  ,10.44,Cobeca
AZITROMICINA TAB/REC 500 MG X 3 MVGA,23.44,Cobeca
AZITROMICINA TAB/REC 500 MG X 5 VALM,33.01,Cobeca
AZITROMICINA TABR 500 MG X 5 LA SANT,35.83,Cobeca
AZOPT DORZOLAMIDA SOL OFT 2/0.5% X 5,29.91,Cobeca
AZTREONAM INY 1G/10 ML              ,62.36,Cobeca
AZUFRE EN PVO 25 G X 20 FCH         ,145.22,Cobeca
AZUL DE METILENO X 30 ML            ,17.02,Cobeca
AZUTAN COLUTORIO X 180 ML           ,30.2,Cobeca
B-ACTIVE AMP IM/IV X 5              ,140.76,Cobeca
BACIDERM UNG 500 U.I DISP 15 G X 12 ,18.13,Cobeca
BACIPORIN UNGÜENTO DERMICO          ,32.39,Cobeca
BACIPRO SOL INY 0.2% X 100 ML       ,4.53,Cobeca
BACISPORIN CREM                     ,40.12,Cobeca
BACITRACINA UNG 500 UI X 15 G       ,21.11,Cobeca
BACITRACINA UNG 500 UI X 20 G DAC   ,25.16,Cobeca
BACITRACINA UNG X 15 G KIMI         ,16.07,Cobeca
BACITRACINA UNG X 15 G KLI          ,26.14,Cobeca
BACITRACINA UNG X 15 G RONAVA       ,22.22,Cobeca
BACITRAPINN UNG 500UI X 5 G         ,492.74,Cobeca
BACTEVAL CAP 50 MG/250 MG X 24      ,53.35,Cobeca
BACTIN SOL OFT 0.3 % X 5 CC         ,4.8,Cobeca
BACTRIM FORTE TAB 800/160 MG X 10   ,97.18,Cobeca
BACTRIM SUSP 200/40 MG X 100 ML     ,69.65,Cobeca
BACTRIM TAB 400/80 MG X 20          ,105.9,Cobeca
BACTRIZOL SOL INY 5MG/ML X 100 ML   ,46.92,Cobeca
BACTROCIS CREM 8 MG X 20 G          ,16.9,Cobeca
BACTRON FORTE TAB 160/800 MG X 10   ,38.8,Cobeca
BACTRON SUSP 100 ML                 ,26.18,Cobeca
BACTRON TAB 80 MG X 20              ,32.14,Cobeca
BACUMER CREM 2%/2.5%/1% X 20 G      ,24.52,Cobeca
BALBY MIEL JBE 120 ML               ,70.26,Cobeca
BALISART COM 5 MG X 30              ,75.52,Cobeca
BALSADER PDA X 30 G                 ,12.51,Cobeca
BARGONIL UNG 2% X 30 G              ,119.75,Cobeca
BARGONIL UNG RECTAL X 10 G          ,78.43,Cobeca
BAROXTAN TAB/REC 15 MG X 30         ,74.39,Cobeca
BAROXTAN TAB/REC 20 MG X 30         ,86.62,Cobeca
BARROCUTINA GEL FAC INVISIBLE X 20 G,26.58,Cobeca
BARROCUTINA GEL LIMPIADOR FACIAL 120,42.39,Cobeca
BAYCUTEN N CREM X 20 G              ,2.6,Cobeca
BECLO-ASMA INH 50 MCG 200 DOSIS     ,46.47,Cobeca
BEDOYECTA INY.VIT.B12-B6-B1 X1 JER  ,56.25,Cobeca
BEDUCIS CREM C/GLICERINA 200 ML     ,30.48,Cobeca
BEHKACIN AMP 500 MG/2 ML X 25       ,492.19,Cobeca
"BELARA TAB 2/0,03 MG X 21           ",146.18,Cobeca
BELOC TAB 100 MG X 10               ,18.68,Cobeca
BELOC TAB 100 MG X 20               ,26.31,Cobeca
BELOC TAB 50 MG X 10                ,10.84,Cobeca
BELOC TAB 50 MG X 30                ,31.59,Cobeca
BENCIDAMINA SOL BUCAL X 120 ML COF  ,31.42,Cobeca
BENCILPENICILINA SOD PVO/SOL INY 100,2.73,Cobeca
BENDAMEN SUSP 100MG/5ML X 30 ML     ,18.92,Cobeca
BENDAMEN TAB 100 MG X 6             ,15.16,Cobeca
BENFLUX JBE 120 ML                  ,22.89,Cobeca
BENFLUX TAB X 20                    ,35.74,Cobeca
BENZODIAZOL TAB TUTTI FRUTI DISP X 4,118.94,Cobeca
BENZODIAZOL TAB TUTTI FRUTI X 16    ,20.69,Cobeca
BENZODIAZOL TAB/MAST LI/MIEL 0.25/5M,20.69,Cobeca
BENZODIAZOL TAB/MAST NARANJA 0.25/5M,20.69,Cobeca
BENZODIAZOL TAB/MAST S/LIMON X 16   ,20.69,Cobeca
BENZODIAZOL TAB/MAST S/MENTA X 16   ,20.69,Cobeca
"BEPRODERM CRM 0,05%-0,1% X 15GR     ",26.17,Cobeca
BEPROSPEN SUS INY 7 MG/ML X 1 AMP   ,64.46,Cobeca
BERRO JBE 240 ML                    ,52.22,Cobeca
BERROPHARMA JBE ELIXIR 180 ML       ,1.06,Cobeca
BETA-HISTINA COM 16 MG X 60 DORO    ,75.21,Cobeca
BETACTIV  CREM 0.05% X 25GR         ,26.94,Cobeca
BETADERM CREM 0.05% X 15 G          ,30.69,Cobeca
BETADERM GENTAMICINA CREM X 15 G    ,30.0,Cobeca
BETADERM PLUS CREM X 15 G           ,39.7,Cobeca
"BETADEX CREM 15 G X 0,1% LIALI      ",23.53,Cobeca
BETADEX G CREM X 15 G LIALI         ,25.88,Cobeca
BETADEX PLUS CREM 20 MG LIALI       ,29.8,Cobeca
BETADINE JAB X 180 ML               ,95.0,Cobeca
BETADINE SOL X 120 ML               ,64.52,Cobeca
BETADUO C/JERING PRELLENADA X 1 ML  ,104.72,Cobeca
BETAGEMER CREM 0.1%/0.1% X 20 G     ,23.2,Cobeca
BETAGEN AMP 4MG/1ML X 1             ,22.88,Cobeca
BETAGEN SOLSPEN AMP 1 ML X  1       ,34.63,Cobeca
BETAGENTA CREM PLUS X 20 G          ,29.36,Cobeca
BETAHISTINA TAB 16 MG X 10 GEAG     ,15.42,Cobeca
BETAHISTINA TAB 16 MG X 20 LA SANTE ,58.82,Cobeca
BETAMER CREM 0.1% X 20 G            ,22.09,Cobeca
BETAMET/CLOTRI/NEOM X 20 G          ,44.26,Cobeca
"BETAMETASONA CREM 0,05% X 20 G MVGA ",24.12,Cobeca
"BETAMETASONA CREM 0,5% X 20 G CLEO  ",19.2,Cobeca
BETAMETASONA INY 4 MG/1 ML X 1 GENCE,25.73,Cobeca
BETAMETASONA S/FOSF SOL INY 4MG/1MLX,8.92,Cobeca
BETARRETIN GEL AL 0.025% X 30 G     ,71.9,Cobeca
BETARRETIN LOC AL 0.05% X 60 ML     ,101.91,Cobeca
"BETASALIC LOC  0,05%/2% X 30ML      ",29.36,Cobeca
"BETASALIC UNG 0,05%/3%              ",38.3,Cobeca
"BETASALICIS CREM 0,1%/0,05% X 20 G  ",26.61,Cobeca
BETASOL UNG X 20 G                  ,29.36,Cobeca
BETAYODINE SOL LYA 10% X 100 ML     ,35.65,Cobeca
BETHINA TAB/REC 16 MG X 30          ,53.59,Cobeca
BEUSAN JBE CEBOLLA MORADA 240 ML    ,33.46,Cobeca
BEUSAN JBE EXPECTORANTE 240 ML      ,33.46,Cobeca
BEUSAN JBE PLUS 240 ML              ,33.46,Cobeca
BEVINDAZOL SUSP 400 MG/10 ML        ,16.01,Cobeca
BEXILON JBE 4 MG/5 ML X 120 ML      ,15.82,Cobeca
BI PROFENID COM LIB/PRO 150 MG X 10 ,100.0,Cobeca
BICALUTAMIDA COM/REC 50 MG X 30 DORO,266.37,Cobeca
BICALUTAMIDA COMP/REC 150 MG X 30 DO,564.08,Cobeca
BICARBONATO D/SODIO SOL INY 5% X 100,36.94,Cobeca
BICARBONATO DE SODIO 25 G X 30 FCH  ,350.45,Cobeca
"BICOL COMP REC 160/12,5 MG X 14 MEYE",41.67,Cobeca
"BICOL COMP REC 80/12,5 MG X 14 MEYER",24.54,Cobeca
BIO VITAL  CAP X 30                 ,69.28,Cobeca
BIOCOR AMLO TAB 20 MG/5 MG X 10     ,23.63,Cobeca
BIOCOR AMLO TAB 40 MG/5 MG X 10     ,29.54,Cobeca
"BIOCOR HCT TAB 20 MG/12,5 MG X 10   ",27.58,Cobeca
"BIOCOR HCT TAB 40 MG/12,5 MG X 10   ",35.46,Cobeca
BIOCOR TAB HCT 20 MG/12.5 MG X 30   ,69.11,Cobeca
BIOCOR TAB/REC 20 MG X 10           ,20.64,Cobeca
BIOCOR TAB/REC 20 MG X 30           ,47.28,Cobeca
BIOCOR TAB/REC 40 MG X 10           ,35.16,Cobeca
BIOCOR TAB/REC 40 MG X 30           ,82.55,Cobeca
BIOCOR TAB/REC AMLO 20 MG/5 MG X 30 ,59.1,Cobeca
BIOCOR TAB/REC AMLO 40 MG/5 MG X 30 ,72.56,Cobeca
BIOCOR TAB/REC HCT 40 MG/12.5 MG X 3,88.31,Cobeca
BIOLETISAN FORTE CAP 50/500 MG X 20 ,58.03,Cobeca
BIOQUEL AMP SOL INY 2 %/3 ML X 10   ,3.99,Cobeca
"BIOTALOL COM/REC 1,25 MG X 30       ",23.55,Cobeca
BIOTALOL COM/REC 10 MG X 30         ,60.37,Cobeca
BIOTALOL COM/REC 5 MG X 30          ,51.77,Cobeca
"BIOTALOL COMR 2,5 MG X 30           ",39.07,Cobeca
BIOTINA CAP BLANDAS 10.000 MG   X 30,70.29,Cobeca
BIOTINA ETERNAL GUMMIES X 30        ,36.44,Cobeca
BIOTINA MAF CAP 15000 MCG X 30      ,62.03,Cobeca
BIOTINA VAL CAP X 30                ,53.59,Cobeca
BIOXILINA COM 500 MG X 16           ,35.23,Cobeca
BIPRIN CAP/BLD 300 MG X 10          ,29.55,Cobeca
BIPROLIL COM/REC 5 MG X 15          ,22.73,Cobeca
BIPROLIL COMREC 2.5 MG X 15         ,16.54,Cobeca
BISOBLOC HCT TAB 10 MG/6.25 MG X 30 ,64.39,Cobeca
BISOBLOC TAB 10 MG X 30             ,47.02,Cobeca
BISOBLOC TAB 2.5 MG X 30            ,30.5,Cobeca
BISOBLOC TAB 5 MG X 30              ,37.53,Cobeca
BISOBLOC TAB HCT 2.5 MG/6.25 MG X 30,40.31,Cobeca
BISOBLOC TAB HCT 5/6.25 MG X 30     ,49.1,Cobeca
BISOPROLOL COM 2.5 MG X 100 DPT     ,28.55,Cobeca
BISOPROLOL COM 5 MG X 100 DPT       ,43.19,Cobeca
BISOPROLOL COMP 10 MG X 20          ,41.74,Cobeca
"BISOPROLOL COMP 2,5 MG X 20 GENVEN  ",22.86,Cobeca
BISOPROLOL COMP 5 MG X 20 GENVEN    ,32.43,Cobeca
BISOPROLOL COMP/REC 5 MG X 20 ZUKATI,43.62,Cobeca
BISOPROLOL COMP/REC 5 MG X 60 DORO  ,83.61,Cobeca
"BISOPROLOL F/HIDROC TAB 2,5MG/6,25MG",23.45,Cobeca
"BISOPROLOL F/HIDROC TAB 5MG/6,25MG X",29.32,Cobeca
"BISOPROLOL FUM TAB 2,5 MG X 30 LATTA",31.37,Cobeca
BISOPROLOL FUM TAB 5 MG X 30 LATTAN ,39.22,Cobeca
"BISOPROLOL FUMARATO TAB 2,5 MG X 30 ",36.25,Cobeca
BISOPROLOL FUMARATO TAB 5 MG X 30   ,46.38,Cobeca
BISOPROLOL TAB 10 MG X 30 ANG       ,46.9,Cobeca
BITAFARM B+C CAP X 30               ,85.0,Cobeca
BLOCAX TAB 16 MG X 150              ,267.52,Cobeca
BLOCAX TAB 16 MG X 30               ,58.82,Cobeca
BLOCAX TAB 8 MG X 10                ,12.42,Cobeca
BLOCAX TAB 8MG X 30                 ,37.91,Cobeca
BLOCAX TAB DISP 8 MG 15 BLI X 10    ,181.53,Cobeca
"BLOCAX TAB PLUS 16 MG/12,5 MG X 30  ",65.36,Cobeca
BLOKIUM COM 100 MG X 30             ,89.96,Cobeca
BLOKXA TAB/REC 10 MG X 14           ,56.78,Cobeca
BLOKXA TAB/REC 15 MG X 14           ,60.32,Cobeca
BLOKXA TAB/REC 20 MG X 14           ,90.5,Cobeca
BOLSA BRIUT D/ORINA C/VALV 2000 ML X,61.18,Cobeca
BOLSA DE ORINA C/VALV ANTIR 2000LT X,33.29,Cobeca
BONAC GEL 4% X 30 G                 ,96.82,Cobeca
BONAMES TAB/REC 150 MG              ,46.45,Cobeca
BONITROP GRA X 20                   ,31.54,Cobeca
BOOZ SPORT CREM 40 G                ,18.12,Cobeca
BORIFOR PVO MENTOL 120 G            ,38.72,Cobeca
BORIFOR PVO MENTOL 60 G             ,23.23,Cobeca
BRAL TAB 500 MG 25 BLI X 4          ,159.24,Cobeca
BRAL TAB 500 MG X 20                ,32.68,Cobeca
BRASARTAN CAP 80 MG X 10            ,24.52,Cobeca
BRASARTAN CAP 80 MG X 30            ,61.94,Cobeca
BRASARTAN CAP 80 MG X 60 FARMA      ,54.19,Cobeca
"BRASARTAN CTDN TAB/REC 80MG-12,5 MG ",85.16,Cobeca
"BRASARTAN CTDN TAB/REC 80MG-12,5MG X",29.68,Cobeca
BREINOX TAB 800 MG X 30             ,92.5,Cobeca
BREWERS YEAST L/CERV 650MG/200NOW   ,143.77,Cobeca
BREXIN FORTE TAB 650 MG X 10        ,11.88,Cobeca
BREXIN GTA 100MG/ML X 15 ML FRESA   ,20.67,Cobeca
BRIMONIDINA SOL OFT 2MG/ML X 5 ML DO,45.35,Cobeca
BRIMOPRESS SOL OFT 0.2% X 5 ML      ,91.72,Cobeca
BRODILIN JBE PED X 120 ML           ,38.55,Cobeca
BROFLEMA JBE 8 MG/5 ML X 120 ML     ,23.53,Cobeca
BROLAT JBE 5 MG/30 MG X 60 ML       ,32.41,Cobeca
BROLAT TAB 5 MG/30 MG X 10          ,22.27,Cobeca
