Descripción del Artículo,Precio Mayoreo,Proveedor
AVISPA REPELENTE 220 CC SPR,40.6,Drolanca
AVISPA REPELENTE TUBO 100 G,23.62,Drolanca
CHAMPU AVISPA 120 ML (L/JAB),21.36,Drolanca
CHAMPU AVISPA 220 ML (L/JAB),28.68,Drolanca
CHAMPU AVISPA 60 ML (L/JAB),15.4,Drolanca
PROTECTOR LABIAL NEVADA MANZANA,15.4,Drolanca
PROTECTOR LABIAL NEVADA NATURAL,15.4,Drolanca
TRATAM/ P. CABELLO  BEAUTY SALON 240 ML,13.05,Drolanca
FRUTAZUCAR 680 GR INTERVIT,36.05,Drolanca
FRUTAZUCAR EL DULCE DE LAS FRUTAS 400GR,23.81,Drolanca
GEL COOL ICE 250 CC AZUL,34.27,Drolanca
LINAZA MOLIDA  250 GR INTERVIT,68.53,Drolanca
LINAZA MOLIDA  250GR CON PIÑA,74.99,Drolanca
LINAZA MOLIDA LIFESYSTEM x 250GR (E),68.56,Drolanca
PROTEINA DE HUEVO LIFESYST VAINILLA 250G,105.83,Drolanca
RHELEN ARNICA ROLL ON 90 GR INTERVIT,18.31,Drolanca
RHELEN ARNICA ROLL ON KIDS 90 ML-S/MENTO,16.29,Drolanca
RHELEN ARNICA ROLL ON PLUS 90 GR NTERVIT,20.57,Drolanca
RHELEN BODY CARE TROPICAL 250 ML,25.06,Drolanca
RHELEN BODY CARE TROPICAL 400 ML,34.7,Drolanca
ALOPURINOL 100MG X 30 TABL,26.43,Drolanca
ATORVASTATINA 20MG X 30 TAB INV.ANGELUS,28.43,Drolanca
AZITROMICINA 200MG X 15ML,48.57,Drolanca
BISOPROLOL 10 MG X  30 TABL,42.71,Drolanca
CARBAMAZEPINA 200MG X 30 TABL,36.14,Drolanca
"CARVEDILOL 12,5MG X  30 TABL",31.0,Drolanca
CIPROFLOXACINA 500G X 10 TABL,16.43,Drolanca
CLARITROMICINA  500MG  X 10 TABL,52.86,Drolanca
CLOPIDOGREL 75MG  X 30 TABL,44.29,Drolanca
DOMPERIDONA 10 MG X  30 TABL,20.71,Drolanca
FINASTERIDE 5MG X  30 TABL,45.71,Drolanca
FLAVOXATO 200MG X  30 TABL,55.71,Drolanca
FLUOXETINA 20MG X  30 TABL,25.71,Drolanca
GABAPENTINA 300MG X 30 TABL,35.0,Drolanca
GLIMEPIRIDA 2MG X 30 TAB,20.71,Drolanca
ITRACONAZOL 100 MG X 10 TABL,40.0,Drolanca
LOSARTAN POTASICO 50MG X 30 TABL,18.86,Drolanca
METFORMINA 1G X 30 TABL,22.86,Drolanca
METFORMINA 500 MG X  30 TABL,17.14,Drolanca
METRONIDAZOL 500MG X  30 TABL,25.43,Drolanca
NIMODIPINA 30MG X 30 TABL,56.0,Drolanca
PREDNISOLONA 5MG X 30 TABL,17.14,Drolanca
ROSUVASTATINA 20 MG X  30 TABL,42.86,Drolanca
SITAGLIPTINA+METFORMINA 50/500MGX 30 TAB,85.71,Drolanca
"TAMSULOSINA 0,4MG  X 30 TABL",43.57,Drolanca
VALSARTAN 160 MG X 10 TABL,21.43,Drolanca
"LOSARTAN POT. 50MG-HTC 12,5MG X 30 TAB",22.86,Drolanca
ATORVASTATINA 40 MG X 10 TAB,10.17,Drolanca
"DIGOXINA 0,25MG X 10 TAB",6.49,Drolanca
LAMOTRIGINA 100 MG X 10 TAB,7.61,Drolanca
BETAHISTINA 16 MG X 10 TAB,14.25,Drolanca
LOPERAMIDA 2MG X 10 TAB,7.78,Drolanca
DIGOXINA 0.25 MG x 10 TAB      ,10.0,Drolanca
FUROSEMIDA 20 MG /2 ML X 10 AMP I.M/I.V,56.75,Drolanca
HIOSCINA 20 MG/ML  AMP X 10 AMP. IM/IV,76.62,Drolanca
KETOROLACO TROMETAMOL 10 MG X 10 TAB,15.68,Drolanca
KETOROLACO INY 30 MG/ML X 10 AMP I.M/I.V,62.43,Drolanca
OMEPRAZOL  40 MG AMP. X 10 AMP.  I.V,130.53,Drolanca
ONDANSETRON 2 MG/ML 2 ML X 10 AMP I.M/IV,28.38,Drolanca
SACAROSA DE HIERRO 20MG/5ML X 10 AMP,212.83,Drolanca
VOLUCELL SOLUCION 500 CC (CLORUR SODIO),80.17,Drolanca
"SOLUCION D/CLORURO S/DEXTROSA 0,45%500ML",17.62,Drolanca
"AMPICILINA + SULBACTAM 1 G / 0,5 G ",12.34,Drolanca
BROMURO IPRATROP SOL.P/INHALACI 10ML GTS,42.57,Drolanca
DICLOFENAC SODICO 100 MGx10 SUPOSITORIO,21.35,Drolanca
GLIBENCLAMIDA  5 MG X 10 TAB,28.38,Drolanca
METAMIZOL X 10 AMP,56.75,Drolanca
"SOLUCION DE CLORURO DE SODIO 0,9% 500 ML",13.57,Drolanca
SOLUCION RINGER LACTATO  500ML,13.57,Drolanca
DEXTROSA 5% SOLUCION 500ML,17.62,Drolanca
DICLOFENAC SODICO 50MG X 10 TAB,4.32,Drolanca
FLUCONAZOL 100MG X 10 TABLETAS,9.26,Drolanca
FUROSEMIDA 40 MG X 10 TABLETAS,5.56,Drolanca
LEVOTIROXINA SODICA 50MG X 10TABLETAS,9.38,Drolanca
ACEITE DE ALMENDRAS DULCES 30 CC BIOFARC,13.12,Drolanca
ACEITE DE COCO 30 CC D(BIOFARCO),19.9,Drolanca
ACEITE DE MINERAL 30 CC  (BIOFARCO),12.91,Drolanca
ACEITE DE RICINO 30 CC  (BIOFARCO),17.74,Drolanca
ALCOHOL ABSOLUTO 1000 CC,62.48,Drolanca
ALCOHOL ABSOLUTO 120 CC (BIOFARCO),18.82,Drolanca
ALCOHOL ABSOLUTO 240 CC (BIOFARCO),29.57,Drolanca
ALCOHOL ABSOLUTO 500 CC (BIOFARCO),44.09,Drolanca
ALCOHOL ANTISEPTICO 1000 CC,42.48,Drolanca
ALCOHOL ANTISEPTICO 500 CC,27.42,Drolanca
ALUMBRE EN POLVO 20 G X 12 SOB(BIOFARCO),96.78,Drolanca
AZUFRE EN POLVO 20 G X 12 SOB (BIOFARCO),90.32,Drolanca
AZUL DE METILENO  30 CC (BIOFARCO),10.22,Drolanca
CALZINC D Calcio-Vitamina D3-Zinc 240 ML,42.48,Drolanca
CITRATO DE POTASIO AL 10% 1000 ML,63.99,Drolanca
CLORURO DE MAGNESIO 500 CC,36.56,Drolanca
CREMA FRIA 50 GR (BIOFARCO),23.66,Drolanca
EMULSION ACEITE DE HIGADO DE BACA. 180ML,37.64,Drolanca
GEL ANTIBACTERIAL 1000CC SV,41.4,Drolanca
GLICERINA  30 CC (BIOFARCO),13.01,Drolanca
LECHE DE MAGNESIA (BIOFARCO) 120 ML,37.64,Drolanca
LECHE MAGNESIA MENTA 120CC,37.64,Drolanca
MIEL DE BORAX 30 CC (BIOFARCO),20.43,Drolanca
NEUTROX 240ML,51.08,Drolanca
PASTA AL AGUA 100G (BIOFARCO),32.26,Drolanca
PASTA LASSAR 50 GR,24.73,Drolanca
POMADA DE MENTOL 50 GR,27.96,Drolanca
POMADA MENTOL 30GR,16.66,Drolanca
SAL DE HIGUERA 20 G X 12 SOB (BIOFARCO),103.23,Drolanca
TALCO BORICADO DESOSDO/ANTIBACTERIA 200G,25.81,Drolanca
TINTURA DE ARNICA 30 CC (BIOFARCO),16.66,Drolanca
VASELINA 25 G (BIOFARCO),14.52,Drolanca
VASELINA 50GR (BIOFARCO),20.1,Drolanca
VASELINA 85GR (BIOFARCO),27.64,Drolanca
VIOLETA DE GENCIANA (BIOFARCO),10.53,Drolanca
VITACON C 100mg / ml  (VITAMINA C) 120ML,18.82,Drolanca
ACETAFEN FORTE ACETAMI 180MG/5ML x 120ML,17.74,Drolanca
CITRATO DE POTASIO AL 10% 500 ML,46.23,Drolanca
CLORURO DE MAGNESIO 1000 CC,48.92,Drolanca
DENTOL ENJUAGUE BUCAL 250ML,18.82,Drolanca
ALCOHOL ABSOLUTO 60 CC (BIOFARCO),12.36,Drolanca
ALCOHOL YODADO  120 CC (BIOFARCO),28.49,Drolanca
ALCOHOL AL 70% SOMTEX 240ML,18.83,Drolanca
DOLMAX ALCANFORADA 50 GR POM (SOMA),24.53,Drolanca
FRAILEJON JARABE SOMA 120 ML,30.89,Drolanca
LAMEDOR JARABE SOMA 120 ML,30.89,Drolanca
SABILA JARABE SOMA 120 ML,30.89,Drolanca
AGUA OXIGENADA X 240 CC (GUARDIAN),6.87,Drolanca
AGUA OXIGENADA X 120 CC (GUARDIAN),4.71,Drolanca
ALCOHOL ANTISEPTICO X 240 ML GUARDIAN,10.23,Drolanca
ALCOHOL ANTISEPTICO X 500 ML (GUARDIAN),17.96,Drolanca
AGUA OXIGENADA X 1000 CC (GUARDIAN),19.22,Drolanca
ANAPIR 200 MG X 10 CAP,11.77,Drolanca
ANAPIR 400 MG X 10 CAP,23.39,Drolanca
APYRENE 650 MG X 10 CAP,18.95,Drolanca
ARNICA FORTE GEL F/MANGO ROLLO-ON 90 GR,19.57,Drolanca
BARROCUTINA GEL FACIAL INVISIBLE 20 GR,25.68,Drolanca
CUMIFEM CLOTRIMAZOL 500 MG X 3 CBV,45.86,Drolanca
DARLIDE 30 CAPSULAS,30.57,Drolanca
DARLIDE D3 1000 UI X 60 CAPSULAS,58.7,Drolanca
EXOVIS DUO (AMOX+A.C)400/57MG X50ML SUSP,105.17,Drolanca
"HYALOIDE (HIALR SOD)25MG/2,5ML SOL.INYX1",479.21,Drolanca
MENTORUB UNGÜENTO 30 GR,27.82,Drolanca
MENTORUB UNGÜENTO 60 GR,45.09,Drolanca
MULTIVINOL X 30 TAB,52.43,Drolanca
SINUTIL NOCHE X 5 CAP,15.29,Drolanca
SULIXTRA DUO (TAMSL CLORHD+DUTAST) 10CAP,108.68,Drolanca
SULIXTRA DUO (TAMSL CLORHD+DUTAST) 30CAP,293.34,Drolanca
SULIXTRA TAMSULOSINA CLORHIDRAT X 10 CAP,23.08,Drolanca
TOPITOL  50MG X 30 TAB,94.62,Drolanca
VITAMINA C 15 CAPSULAS,22.78,Drolanca
ACETAMINOFEN 500 MG X 20 TAB,9.71,Drolanca
AMIPINA 5 MG X 30 TAB,8.13,Drolanca
CO-TRIMOXAZOL 80MG-400MG X 20 TAB,8.95,Drolanca
DICLOFENAC SODICO 50 MG 20TABLETAS,6.7,Drolanca
DOLFENAC (DICLO.SOD) 75MG/3ML 5AMP IM/IV,11.92,Drolanca
"FANASAL 0,5 MG/ML GOTAS PEDIATRICO",10.94,Drolanca
IBUPROFENO 400 MG X 20 TAB,12.6,Drolanca
METFORMINA 500 MG X 30 TAB,10.9,Drolanca
METILCANFOR FRICCIONES 120 ML,21.92,Drolanca
FANASAL 1 MG / ML GOTAS ADULTO,11.16,Drolanca
LIBOLAR 15MG/5ML JARABE X 120 ML,17.26,Drolanca
ACETAMINOFEN 120 MG / 5 ML JARABE,17.79,Drolanca
BROMEXINA 4MG/5ML JARABE 120 ML PEDIATRI,15.05,Drolanca
AMOXICILINA 500 MG X 8 CAP,13.38,Drolanca
CIPROFLOXACINA 500 MG X 10TABLETAS,12.62,Drolanca
OMEFAR 20 MG X 14 CAPSULAS,6.69,Drolanca
CEFTAZIDIMA 500 MG X 1AMP IV (EFFECTIN),29.22,Drolanca
FAVIPIRAVIR 200 MG X 24 TAB,99.35,Drolanca
MOXIHEM-MOXIFLOXACINO 400MG /100ML,87.66,Drolanca
PRAZOLID-LINEZOLID 600MG/300ML AMP I.V.,116.88,Drolanca
SUEROLITO 75 mEqL SABOR A CHICLE 400 ML,23.38,Drolanca
SUEROLITO 75 mEqL SABOR A COCO 400 ML,23.38,Drolanca
SUEROLITO 75 mEqL SABOR A MANZANA 400 ML,23.38,Drolanca
SUEROLITO 75 mEqL SABOR MANDARINA  400ML,23.38,Drolanca
SUEROLITO 75 mEqL SABOR UVA  400ML,23.38,Drolanca
VANCOMICINA 1 GR X 1AMP IV (VANCONEX),35.06,Drolanca
AMOXICILINA 500 MG X 10 CAP,31.36,Drolanca
"CARDOZ 6,25 MG X 28 TAB (CARVEDILOL)",39.12,Drolanca
DROPELLA 3-003 MG X 21TAB (DROSPIRENONA),76.05,Drolanca
EMNORM 500 MG X 30 TAB REC (METFORMINA),32.43,Drolanca
"GESTRELLA 0,007MG X 28 TAB(DESOGESTREL)",74.26,Drolanca
INOSERT 100 MG X 10 TAB REC (SERTRALINA),46.79,Drolanca
INOSERT 50 MG X 10 TAB REC (SERTRALINA),29.7,Drolanca
"MOXICON (0,5%) 5ML SOL OFT(MOXIFLOXACINA",20.19,Drolanca
ONDACARE 8 MG TABL RECUB X 10,43.82,Drolanca
"TIMOLOL (0,5%) 10ML SOL OFTAL (MATILOL)",19.31,Drolanca
"DROPIFEM 3-00,2MG X 28 TAB(DROSPIRENONA)",76.05,Drolanca
ATORVASTATINA 20MG X 10 TAB REC X 10 BLI,85.58,Drolanca
AZITROMICINA PPS 200 MG/15 ML,52.18,Drolanca
"BETAMETASONA CREMA 0,05% 20 GR",23.96,Drolanca
CETIRIZINA 5MG/5ML X 60 ML,23.84,Drolanca
CLAVUTRIM 500MG/125MG X 10 TAB,83.12,Drolanca
CLINDAMICINA 300MG X 100 CAP,345.27,Drolanca
CLOPIDOGREL 75MG X 30 TABLETAS,38.13,Drolanca
CLOTRIMAZOL 500MG X 10 TAB VAGIN X 5 BLI,341.79,Drolanca
CLOTRIMAZOL TUBO CREMA 1% 20GR,25.42,Drolanca
COMTREX ANTIGRIPAL X 100 TAB REC,177.38,Drolanca
DESAZONA 4MG X 10 TAB X 10 BLIS (DEXAMET,139.79,Drolanca
DEXAMETASONA 4MG X 100 TAB,120.0,Drolanca
ENALAPRIL 10MG X 10 TAB X 10 BLISTER,50.28,Drolanca
FLUCONAZOL 150MG X 100 CAP,317.16,Drolanca
FLUIMEXINA 600MG X 30 SOBRES,169.16,Drolanca
GEMFIBROZIL 600MG X 10 TAB X 10 BLISTER,267.78,Drolanca
LOPERAMIDA 2 MG X 100 TAB,59.16,Drolanca
LORATADINA SOL ORAL 5MG/5ML 60ML,22.16,Drolanca
MELOXICAM 15MG X 10 TAB X 10 BLISTER,78.22,Drolanca
METRONIDAZOL 500 MG X 10 OVULOS,41.39,Drolanca
METRONIDAZOL SUSP 250MG/120 ML,42.51,Drolanca
PARACETAMOL 100MG/ML GOTAS,16.31,Drolanca
PARACETAMOL 120MG/5ML JBE,30.26,Drolanca
PARACETAMOL 500 MG X 10 TAB X 10 BLIS,71.78,Drolanca
"PLATSIDERM 50G  CREMA 1% / 0,6%",61.97,Drolanca
VITAMINA C 500MG TAB MASTICABLE X 100,97.2,Drolanca
KETOCONAZOL CREMA 2% 20 GR,27.44,Drolanca
"PORTIL CLO1% DEXA 0,04% GEN 0,1% X 20GR",30.7,Drolanca
ALBENDAZOL SUSP  100MG/5ML X 20 ML,21.48,Drolanca
CLARITROMICINA 250MG/5ML,120.0,Drolanca
LECHE NAN SIN LACTOSA 400 G,123.52,Drolanca
LECHE NAN SOYA 400 G,120.14,Drolanca
LECHE NAN PRO INICIO 400 GR,115.77,Drolanca
ALFALFA ORG. 650 MG X 250 TAB (NOW),134.36,Drolanca
AMINO COMPLETE  X 120 CAP (NOW),195.43,Drolanca
APPLE CIDER VINEGAR 450 MG X 180 CAP NOW,183.22,Drolanca
BREWERS YEAST LEV/CEV 200TAB (NOW),146.57,Drolanca
CALCIO CITRATE X 100 TAB (NOW),183.22,Drolanca
CASCARA SAGRADA 450 MG X 100 CAP NOW,109.94,Drolanca
GARLIC OIL (A/AJO)X 100 CAP (NOW),73.29,Drolanca
GINKGO BILOBA 60MG. X 60 CAPS. NOW.,134.36,Drolanca
GRAVIOLA 500 MG X 100 CAP (NOW),158.79,Drolanca
L-ARGININA 500 MG X 100 CAP (NOW),146.57,Drolanca
LECITHIN SOY 1200 MG X 100 CAP NOW,109.94,Drolanca
L-TAURINA 500 MG X 100 CAP (NOW),97.71,Drolanca
OMEGA3 1000 MG X 100 CAP (NOW),109.94,Drolanca
OMEGA3 1000 MG X 45 CAP (NOW),73.29,Drolanca
OMEGA3 3-6-9 1000 MG X 100 CAP (NOW),158.79,Drolanca
PAPAYA ENZIMAS X 180 CAP (NOW),146.57,Drolanca
POTASSIUM GLUCONATE 99 MG X 100 TAB(NOW),97.71,Drolanca
VALERIAN ROOT 500MG X 100 CAP NOW,122.14,Drolanca
VIT. A 10.000 IU X 100 SOFT (NOW),73.29,Drolanca
VIT. C 1000 MG X 100 TAB (NOW),158.79,Drolanca
WHEY PROTEIN VAINILLA 907 G (NOW),380.0,Drolanca
XILITOL POLVO 454 G (NOW),122.14,Drolanca
ZINC 50 MG X 100 TAB (NOW),97.71,Drolanca
ALPHA LIPOIC ACID 250 MG  X 60 CAP (NOW),183.22,Drolanca
ADHESIVO DURAPORE 1 X 5 YDS X 12,238.09,Drolanca
ADHESIVO DURAPORE 2 X 5 YDS X 6,238.09,Drolanca
ADHESIVO MICROPORE 1 X 5 YDS X 12,156.92,Drolanca
ADHESIVO TRANSPORE 1 X 5 YDS X 12,162.34,Drolanca
ADHESIVO TRANSPORE 1/2 X 5 YDS X 24,162.34,Drolanca
ADHESIVO TRANSPORE 2 X 5 YDS X 6,162.34,Drolanca
AGUJA ESPINAL NRO 25G X 50,649.35,Drolanca
AGUJA ESPINAL NRO 26G X 50,649.35,Drolanca
AGUJA ESPINAL NRO 27G X 50,649.35,Drolanca
ALGODON ROLLO 500 GR,52.77,Drolanca
BURETA CALIBRADA 100ML X 1 UND,29.22,Drolanca
BURETA CALIBRADA 150ML X 1 UND,29.22,Drolanca
CANULA NASAL DE OXIGENO ADULTO X 1 UND,14.61,Drolanca
CANULA NASAL DE OXIGENO PEDIA X 1 UND,14.61,Drolanca
ELECTRODO ADULTO X 50 UNID,129.87,Drolanca
ELECTRODO PEDIATRICO X 50 UNI,129.87,Drolanca
EQUIPO PERICRANEAL NRO 19 PLUSMEDIC X 1,1.38,Drolanca
GUANTES D/EXAMEN LATEX TALLA L X 100,162.34,Drolanca
GUANTES D/EXAMEN LATEX TALLA M X 100,162.34,Drolanca
GUANTES D/EXAMEN LATEX TALLA S X 100,162.34,Drolanca
GUANTES D/EXAMEN NITRILO-VINYL S X 100,146.1,Drolanca
GUANTES DE EXAMEN NITRILO-VINYL L X 100,146.1,Drolanca
GUANTES DE EXAMEN NITRILO-VINYL M X 100,146.1,Drolanca
GUANTES ESTERIL # 7 X 1 UNIDAD,12.99,Drolanca
GUANTES ESTERIL # 7.5 X 1 UNIDAD,12.99,Drolanca
GUANTES ESTERIL # 8.5 X 1 UNIDAD,12.99,Drolanca
LAPIZ ELECTROBISTURI X 1 UND,45.45,Drolanca
MACROGOTERO C/PUNTO DE INYECCION X 1,5.19,Drolanca
MASCARA DE OXIGENO ADULTO CON RESERVORIO,38.96,Drolanca
MASCARA DE OXIGENO ADULTO X 1 UNIDAD,18.68,Drolanca
MICRONEBULIZADOR (KIT) PEDIATRICO X 1 UN,22.73,Drolanca
RESPIRADOR CONTRA PARTICULAS KN 95,9.74,Drolanca
SET DE TRANSFUSION DE SANGRE,8.94,Drolanca
SONDA FOLEYLATEX  2 VIAS NRO 16 X 1,29.22,Drolanca
SONDA FOLEYLATEX  2 VIAS NRO 18 X 1,29.22,Drolanca
SUTURA NYLON 2-0 AGUJA R (COD 628h) X 12,196.45,Drolanca
SUTURA NYLON 3-0 AGUJA C (COD 163T) X 12,196.45,Drolanca
SUTURA NYLON 4-0 AGUJA C (COD14502T) X12,196.45,Drolanca
SUTURA NYLON 6-0 AGUJA C (COD 160T) X 12,196.45,Drolanca
SUTURA PROLENE 0 AGUJA C (COD 8424T) X12,196.45,Drolanca
SUTURA PROLENE 1 AGUJA C COD 8425H) X 12,196.45,Drolanca
SUTURA PROLENE 2-0(COD 8185T) BLE H X 12,196.45,Drolanca
SUTURA PROLENE 2-0(COD 8623)BLE HOS X 12,196.45,Drolanca
SUTURA PROLENE 3-0 (COD 8184)BLE HOS X12,196.45,Drolanca
SUTURA SEDA 1 (COD K845H) BLE HOS X 12,208.09,Drolanca
SUTURA SEDA 1 AGUJA C (COD K835) X 12,208.09,Drolanca
SUTURA SEDA 3 (COD K832H) BLE HOS X 12,208.09,Drolanca
SUTURA SIMPLE 0 AGUJA C (COD 844T) X 12,208.09,Drolanca
SUTURA SIMPLE 1 AGUJA C (COD 845T) X 12,208.09,Drolanca
SUTURA SIMPLE 2-0 AGUJA C (COD843T)  X12,208.09,Drolanca
SUTURA SIMPLE 3-0 AGUJA C (COD 842) X 12,208.09,Drolanca
SUTURA VICRYL 2-0 AGUJA C (COD J317) X12,393.09,Drolanca
SUTURA VICRYL 3-0 AGUJA C (COD J305H)X12,416.19,Drolanca
SUTURA VICRYL 3-0 AGUJA C (COD J316) X12,393.09,Drolanca
SUTURA VICRYL 4-0 (COD J304)HBLE HOS X12,416.19,Drolanca
SUTURA VICRYL 4-0 (COD J315) BLE HOS X12,226.4,Drolanca
TERMOMETRO ORAL DE MERCURIO X 12,370.13,Drolanca
TUBO ENDOTRAQUEAL 6.5 X 1 UNIDAD,15.43,Drolanca
TUBO ENDOTRAQUEAL 7.5 X 1 UNIDAD,15.43,Drolanca
BENFLUX X 20 TAB,29.6,Drolanca
MADECASSOL 2% 10G POL,72.26,Drolanca
MADECASSOL 1% 20 GR UNG,58.92,Drolanca
MADECASSOL 10 MG X 30 TAB,66.82,Drolanca
MADECASSOL 2% 5 G POL,45.18,Drolanca
AMOKLAVIN BID 1000MG X 14TAB (AMO+AC),100.81,Drolanca
BENFLUX 120 CC JAR,25.01,Drolanca
BROMEXINA 8 MG 120 JAR (POLINAC),21.26,Drolanca
DIADEX PHIS X 120 CC JAB,21.01,Drolanca
LISOMUCIN 4 MG 120 CC JAR,20.92,Drolanca
ACICLOVIR POLINAC 50 MG X 20 G CRE,43.55,Drolanca
SALRES 100MCG AERO/INHALADOR (SALBUTAMO,59.66,Drolanca
DENCORUB 40 G GEL,28.25,Drolanca
WAMPOLE NARANJA 200ML EMULSION,22.0,Drolanca
WAMPOLE FRESA 200ML EMULSION,22.0,Drolanca
CANULA NASAL ADULTO,28.29,Drolanca
CANULA NASAL PEDIATRICA,28.29,Drolanca
KIT DE NEBULIZAR PEDIATRICO,32.18,Drolanca
MASCARA DE OXIGENO ADULTO,19.48,Drolanca
MASCARA DE OXIGENO PEDIATRICA,19.48,Drolanca
RECOLECTOR DE HECES X 100 UNIDADES,245.45,Drolanca
RECOLECTOR DE ORINA X 100 UNIDADES,245.45,Drolanca
HIDRALIT (SABOR COCO) 500 ML,28.12,Drolanca
HIDRALIT (SABOR FRESA) 500 ML,28.12,Drolanca
HIDRALIT (SABOR UVA) 500 ML,28.12,Drolanca
LACTOVAC PEDIATRICO 12 ML,19.17,Drolanca
LACTOVAC 12 ML,19.17,Drolanca
BOLSAS PLASTICAS ECOLOCK GRAN X 20,23.43,Drolanca
BOLSAS PLASTICAS ECOLOCK MED X 25,16.17,Drolanca
CEPILLOS DE DIENTES SEAGULL X 12 UNID,91.38,Drolanca
CEPILLOS DE DIENTES TRY-DENT X 12 UNID,91.38,Drolanca
TINTE NAT RUBIO OSC/ROJIZO PROFUN 120 GR,15.84,Drolanca
TINTE NATURAL CASTAÑO CLARO 120 GR,15.84,Drolanca
TINTE NATURAL CASTAÑO OSCURO 120 GR,15.84,Drolanca
COLPRIN FORTE 650MG X  10 TAB,17.52,Drolanca
FLOGAREN 50 MG X 20 TAB (RONAVA),15.79,Drolanca
IBUFENAC 400 MG X 20 CAP,23.69,Drolanca
ACETOBEN 100 MG/5 ML X 120 CC JAR,28.57,Drolanca
ACIDO FOLICO (FOLAC) 10 MG X 20 TAB,14.13,Drolanca
ALGOREN 10 MG X 20 TAB,17.66,Drolanca
ALURON 100 MG X 30 TAB,33.77,Drolanca
ATROBEL 10 MG/ML 15 ML GOTAS,26.18,Drolanca
BACITRACINA 15 GR UNGTO (RONAVA),17.66,Drolanca
BACTRON 100 ML SUS,23.27,Drolanca
BACTRON 80 MG X 20 TAB,28.57,Drolanca
BACTRON FORTE X 10 TAB,34.49,Drolanca
"DECOBEL 0,5 MG X 30 TAB",23.69,Drolanca
DECOBEL 8 MG X 2 ML X 1 VIAL,17.66,Drolanca
FLAVOL 300 MG X 20 CAP,54.55,Drolanca
FOLIFER B-12 X 30 TAB,31.17,Drolanca
GLUCOZIM 500MG X 20TABLETAS,21.35,Drolanca
GRATIO 500 MG X 10 TAB,27.43,Drolanca
GRATIO 750 MG X 10 TAB,45.71,Drolanca
IBUFENAC 400MG X 10 CAPSULAS,14.55,Drolanca
IBUTIL 400 MG - 4 MG X 20 COMP,66.08,Drolanca
METSIGLIN 500MG-50MG X 10 COMPDO,38.96,Drolanca
MILAX  120 G POLVO SOLUCION ORAL,45.71,Drolanca
RONAVIT VITAMINA B1-B6-B12 VIAL 2ML,7.79,Drolanca
RONAVIT VITAMINAS B1-B6-B12 X 20CAPSULAS,18.7,Drolanca
TRACTIL 4 MG X 12 TAB (RONAVA),39.48,Drolanca
ALGOREN 40 MG X 20 TAB,28.26,Drolanca
SARIFAN COMPOSITUM X 20 TAB (RONAVA),45.45,Drolanca
GABOX 200MG X 20 COMPDO (CARBAMAZEPINA),32.47,Drolanca
ROCARNIN SOLUCION ORAL 120 ML,32.21,Drolanca
MILAX  360 G POLVO SOLUCION ORAL,116.57,Drolanca
COLAYTE POLVO  X 4 TARROS,181.82,Drolanca
AMIKANDIL Sol INY 500 mg/2ml (AMIKACINA),16.62,Drolanca
ACICLOVIR 5% CREMA 20 G,30.23,Drolanca
BACITRACINA ZINC 500 U.I UNGUENTO 15 G,20.97,Drolanca
DICLOFENAC SODICO 1% GEL X 50 G,27.27,Drolanca
MINOXIDIL 2% SOL 60 ML,50.25,Drolanca
PEROXIDO BENZOILO 5% GEL 30 G,20.52,Drolanca
ANDANTOL JALEA X 20 G,35.27,Drolanca
ANTIFOM 40 MG X 10 COMP REC,42.32,Drolanca
KETAZOL 15 G CRE,31.36,Drolanca
KETAZOL 2% CHAMPU X 60 ML,97.64,Drolanca
MERTHIOLATE ROJO 60 ML,32.0,Drolanca
ANTIFOM FORTE 160MG COM(SIMETICONA) x 10,50.77,Drolanca
ATROVERAN 10 MG SOL GOTAS X 15 ML,39.62,Drolanca
ATROVERAN 10MG X 10 TAB RECU,46.36,Drolanca
BIPROLIL 5MG COMPRIMIDOS REC. X 15,23.62,Drolanca
"CANISON-BN 1%-0,5%-0,025% CREMA X 15 G",27.21,Drolanca
FEMIZOL 750MG-200MG OVULOS X 7,92.6,Drolanca
GYNOVIT 130 ML DUC,29.86,Drolanca
"LIT 10,8g-4,05g/67,5mL ENE PED X 67,5mL",75.58,Drolanca
LUMBAX 400 MG X 10 TAB,12.47,Drolanca
LUMBAX 600MG TABLETAS X 10,20.9,Drolanca
MODERAN 120 ML JAR    G,92.71,Drolanca
NOVACODIN 120 ML JAR,30.87,Drolanca
PREVERAL PED C/DEXT 120 ML JAR,38.04,Drolanca
PROMEDINA 120 ML JAR,36.66,Drolanca
FLESPAN 10 MG X 20 COMP REC,46.61,Drolanca
HENOVIC SOLUCIÓN ORAL GOTAS X 30mL,46.45,Drolanca
ACIDO FOLICO 10 MG x 20 COMP  (GC),10.83,Drolanca
GLICERINA SUPOSITORIOS AD 6 (G.C.),49.51,Drolanca
VESTAX 650 MG X 10 TAB,7.49,Drolanca
DIHIDROLIP 20MG COMP. RECUB. X 10,51.4,Drolanca
CRISPLUS 120 MG X 30 CAPSULAS,138.57,Drolanca
MERTHIOLATE INCOLORO 60 ML LIQ,39.18,Drolanca
GLICERINA SUPOSITORIOS PED X 6 (G.C.),36.66,Drolanca
OMEPRAZOL 20 MG X 30 CAP (G.C.),15.12,Drolanca
OMEPRAZOL 20MG CAP.CON MICROG.ENT X 7,5.04,Drolanca
