Descripción del Artículo,Precio Mayoreo,Proveedor
AMITRIPTILINA 25MG X 10 COMP  CAJA 10 BLISTER LAND,40.74,Insuaminca
AMLODIPINA  BESILATO 10MG X 10 TAB CAJA X 10 BLISTER LAND,42.44,Insuaminca
AMLODIPINA - VALSARTAN 5MG-160MG X 10 TAB VINCENTI,29.7,Insuaminca
AMLODIPINA + VALSARTAN 5MG/160MG X 30 TAB ANGELUS,44.13,Insuaminca
AMLODIPINA 10 MG X 10 TAB ARTE MEDICO,3.82,Insuaminca
AMLODIPINA 10 MG X 30 TAB ARTE MEDICO,10.61,Insuaminca
AMLODIPINA 10 MG x 30 TAB CALOX,21.81,Insuaminca
AMLODIPINA 10MG X 10 TAB CAJA X 10 BLISTER BERYL,38.19,Insuaminca
AMLODIPINA 10MG X 10 TAB CAJA X 10 BLISTER MEDEK,29.7,Insuaminca
AMLODIPINA 10MG x 10 TAB CALOX,8.32,Insuaminca
AMLODIPINA 10MG X 20 TAB KIMICEG,19.27,Insuaminca
AMLODIPINA 10MG X 30 TAB BLUE MEDICAL,13.66,Insuaminca
AMLODIPINA 10MG X 30 TAB BUKA,11.46,Insuaminca
AMLODIPINA 10MG X 30TAB ALESS,18.67,Insuaminca
AMLODIPINA 5 MG x 10 TAB CALOX,6.62,Insuaminca
AMLODIPINA 5MG X 10 TAB CAJA X 10 BLISTER JMW,21.22,Insuaminca
AMLODIPINA 5MG X 10 TAB CAJA X 10 BLISTER LARK,21.22,Insuaminca
AMLODIPINA 5MG X 10 TAB CAJA X 10 BLISTER MEDEK,21.22,Insuaminca
AMLODIPINA 5MG X 10 TAB CAJA X 10 BLISTER SAGA,21.22,Insuaminca
AMLODIPINA 5MG X 28 TAB GDG PHARMA,8.91,Insuaminca
AMLODIPINA 5MG X 30 TAB KIMICEG,15.87,Insuaminca
AMLODIPINA 5MG X 30TAB ARTE MEDICO,8.49,Insuaminca
AMLODIPINA 5MG X 60 COMPR BLUEPHARMA,50.92,Insuaminca
AMLODIPINA BESILATO 5MG X 10TAB CAJA X 10 BLISTER LAND,35.22,Insuaminca
AMLODIPINO 10 MG X 10 TAB ADN MEDICAL,4.67,Insuaminca
AMLODIPINO 10MG X 10 TAB CAJA X 10 BLISTER PORTUGAL,29.7,Insuaminca
AMLODIPINO 10MG X 20 COMPR SPEFAR,16.55,Insuaminca
AMLODIPINO 5 MG X 10 TAB ADN MEDICAL,2.97,Insuaminca
AMOKLAVIN-BID 1000 MG (AMOXICILINA/ACIDO CLAVULANICO) X 14 TAB DEVA,83.17,Insuaminca
AMOXICILINA -  CLAVULANICO 875MG/125MG X 14 TAB CALOX,103.37,Insuaminca
AMOXICILINA - ACIDO CLAVULANICO 400MG-57MG / 5ML SUSP. PED 70ML CALOX,91.66,Insuaminca
AMOXICILINA + ACID. CLAV. 500MG-125MG X 10 TAB REMENY,44.56,Insuaminca
AMOXICILINA + ACID. CLAV. 875MG-125MG X 10 TAB REMENY,63.65,Insuaminca
AMOXICILINA SUSP. ORAL PEDIATRICO 125MG/5ML X 100ML  KMPLUS,14.85,Insuaminca
AMOXICILINA/ACIDO CLAVULANICO 600-42.9MG/5ML X 60ML KMPUS,55.17,Insuaminca
AMOXIDUO POLVO P/ SUSP 750MG/5ML X 70ML (AMOXICILINA) ROEMMERS,70.78,Insuaminca
AMOXIVAL (AMOXICILINA) 250MG/5ML POLVO X 90 ML VALMORCA,45.83,Insuaminca
AMOXIVAL (AMOXICILINA) 500MG X 12CAP VALMORCA,33.01,Insuaminca
AMOXIVAL (AMOXICILINA) 750MG/5ML X 70ML VALMORCA,73.84,Insuaminca
AMOXIVAL (AMOXICILINA) 875MG X 20TAB VALMORCA,98.02,Insuaminca
AMOXIVAL A.C. 250MG-62.5MG/ 5ML POLVO X 60 ML VALMORCA,69.0,Insuaminca
AMOXIVAL A.C. 400MG-57MG/ 5ML POLVO X 60 ML VALMORCA,93.1,Insuaminca
AMPICILINA 1G AMP I.V/I.M  VITALIS,5.35,Insuaminca
AMPICILINA 500 MG AMP I.M/I.V  VITALIS,5.09,Insuaminca
AMPICILINA SUSP 125MG / 5ML X 100ML KMPLUS,19.52,Insuaminca
AMPICILINA/SULBACTAN 1.5G I.M/I.V KMPLUS,5.94,Insuaminca
ANALPER CAF X 10 TAB (ACETAMINOFEN 500MG - CAFEINA 40MG) PHARMETIQUE,17.82,Insuaminca
ANANTY 120MG/5ML X 120ML( ACETAMINOFEN) PLUSANDEX,13.15,Insuaminca
ANANTY FORTE 160MG/5ML JBE PED SABOR FRESA 120ML (ACETAMINOFEN) PLUSANDEX,14.43,Insuaminca
ANAPIR 400MG X 10 CAP S/ AZUCAR (IBUPROFENO) FC PHARMA,21.64,Insuaminca
ANAPIR 400MG X 20 TAB (IBUPROFENO) FC PHARMA,13.58,Insuaminca
ANAPIR 600MG X 10 TAB (IBUPROFENO) FC PHARMA,15.28,Insuaminca
ANASMOL 2.5 X 30 COMPR (WARFARINA SODICA) ROWE,42.69,Insuaminca
ANASMOL 5 X 30 COMPR (WARFARINA SODICA) ROWE,72.05,Insuaminca
ANASTWIN 1MG X 10 TAB (ANASTROZOL) CAJA X 10 BLISTER PRISM,212.18,Insuaminca
ANDADERA CON RUEDAS ACTIVE DYNAMICS,509.22,Insuaminca
ANDANTOL X 20 G VARGAS,33.52,Insuaminca
ANGRIP DIA X 8 COMPR (ACETAMINOFEN/CAFEINA/CLORFENIR) MEGALABS,20.79,Insuaminca
ANGRIP FORTE DIA X 10 COMP NOCHE X 4 COMP MEGALAB,30.04,Insuaminca
ANGRIP NOCHE X 4 COMPR MEGALABS,21.39,Insuaminca
ANIS ESTRELLADO GOTAS X 30 ML ALPHA BMT,26.31,Insuaminca
ANOMEX (HIDROCORTISONA+LIDOCAINA+OXIDO DE ZINC+ALANTOINA) X 10SUPOSITORIOS RECTAL TIARES,56.01,Insuaminca
"ANSILAN 0,5MG X 30 COMPR (ALPRAZOLAM) ROWE",23.93,Insuaminca
ANSILAN 1MG X 30 COMPR (ALPRAZOLAM) ROWE,29.03,Insuaminca
ANTAAR 10MG X 10 TAB (BISOPROLOL) MCK,23.68,Insuaminca
ANTAAR 10MG X 30 TAB (BISOPROLOL) MCK,49.22,Insuaminca
ANTAAR 5 MG X 30 TAB (BISOPROLOL) MCK,41.42,Insuaminca
"ANTAAR HCT 2,5 MG - 6,25 MG X 10 TAB (BISOPROLOL - HCT) MCK",21.47,Insuaminca
"ANTAAR HCT 2,5 MG - 6,25 MG X 30 TAB (BISOPROLOL - HCT) MCK",50.92,Insuaminca
"ANTAAR HCT 5MG - 6,25 MG X 30 TAB (BISOPROLOL - HCT) MCK",47.02,Insuaminca
ANTIACIDO (HIDROX ALUM+MAGNESIO+SIMETICONA) SABOR MENTA 360ML COASPHARMA,30.55,Insuaminca
APETININ JBE PED X 240ML ARCO IRIS,38.62,Insuaminca
APIRET 180MG/5ML 60ML (ACETAMINOFEN) OFTALMI,13.2,Insuaminca
APIRET 250MG X 6 SUPOSITORIOS (ACETAMINOFEN) OFTALMI,21.98,Insuaminca
APLACAL 750MG X 10 TAB MAST S/ FRAMBUESA (CARBONATO DE CALCIO) SIEGFRIED,21.22,Insuaminca
APLACAL 750MG X 10 TAB MAST S/ MANDARINA (CARBONATO DE CALCIO) SIEGFRIED,21.22,Insuaminca
APLACAL 750MG X 10 TAB MAST S/ MENTA (CARBONATO DE CALCIO) SIEGFRIED,21.22,Insuaminca
APLICADOR DE MADERA CON ALGODON X 100 UND PROCARE,11.42,Insuaminca
APYRENE 650MG X 10 CAP S/ AZUCAR (ACETAMINOFEN) FC PHARMA,17.4,Insuaminca
ARBIXIL (AMBROXOL 15MG -CLENBUTEROL 10MCG /5 ML) JBE ADULTO X 120 ML SIEGFRIED,30.55,Insuaminca
ARBIXIL 7.5MG/5ML GOTAS PED X 15ML (AMBROXOL / CLENBUTEROL) SIEGFRIED,14.85,Insuaminca
"ARBIXIL JBE PED 120 ML (AMBROXOL 7,5MG -CLENBUTEROL 5MCG /5ML) SIEGFRIED",28.01,Insuaminca
ARCODEX 120MG X 7 TAB (ETORICOXIB) PORTUGAL,39.04,Insuaminca
ARCOLANE 2% CHAMPU X 100ML (KETOCONAZOL) GALDERMA,229.15,Insuaminca
ARCOVAL 90MG X 7 TAB (ETORICOXIB) VALMORCA,33.1,Insuaminca
ARIMESH 15CM X 15CM X 5 UDS (MALLA QUIRURGICA DE POLIPROPILENO SINTETICA) ARIZI,721.4,Insuaminca
ARNICA FC AEROSOL X 64G FC PHARMA,27.57,Insuaminca
ARNICA FORTE GEL CORPORAL PARA MASAJES X 250G FC PHARMA,43.32,Insuaminca
ARNICA FORTE GEL CORPORAL ROLL-ON X 90GR C/ EXTRACTO DE HOJA DE MANGO FC PHARMA,21.17,Insuaminca
ARNICA GEL CORPORAL PARA MASAJES X 250GR FC PHARMA,43.32,Insuaminca
ARNICA GEL CORPORAL ROLL-ON X 90GR FC PHARMA,21.17,Insuaminca
ARNICA PLUS GEL CORPORAL PARA MASAJES TERMOACTIVO X 250G FC PHARMA,43.81,Insuaminca
ARNICA PLUS GEL CORPORAL ROLL-ON X 90GR TERMOACTIVO FC PHARMA,21.17,Insuaminca
ARTRISAN X 90 CAPS ARCO IRIS,35.65,Insuaminca
ARTRITES 75MG/3ML CAJA X 5 AMP (DICLOFENAC SODICO) SIEGFRIED,123.06,Insuaminca
ARTYPLANT (ARTRITIS) 400MG X 30 CAP HERBAPLANT,36.49,Insuaminca
ASAPRUNI 81MG X 100TAB (ACIDO ACETILSALICILICO) UNIPHARMA,38.19,Insuaminca
ASCAFYL ANTIGRIPAL X 10 TAB (ACETAMINOFEN) SIEGFRIED,13.15,Insuaminca
ASCAFYL PLUS X 10 TAB (ACETAMINOFEN) SIEGFRIED,14.85,Insuaminca
ASCAFYL-SC 0.4MG-80MG GOTAS PED X 15ML (ACETAMINOFEN) SIEGFRIED,14.0,Insuaminca
"ASCORBIC ACID 1,5MG SOL INY  I.V. 6ML X1 AMP ANDEL HEALTCARE",11.03,Insuaminca
ASPIRIL 81MG X 10 TAB CAJA X 5 BLISTER (ACIDO ACETILSALICILICO) JMW,16.97,Insuaminca
ASTEFOR 500MG X 10 COMP (LEVOFLOXACINO) ROWE,47.02,Insuaminca
ASTEFOR 750MG X 5 COMP (LEVOFLOXACINO) ROWE,38.7,Insuaminca
ATAMEL FORTE 650MG X 10 TAB PFIZER,21.05,Insuaminca
ATAPEC 100MG X30 TAB (QUETIAPINA) FC PHARMA,78.08,Insuaminca
ATECARE 100MG X 30 TAB (ATENOLOL) GENIA CARE,36.49,Insuaminca
ATECARE 50MG X 30 TAB (ATENOLOL) GENIA CARE,33.1,Insuaminca
ATENOLOL 100MG X 14TAB CAJA X 10 BLISTER BRIXMEDIC,51.77,Insuaminca
ATENOLOL 25MG X 10TAB CAJA X 10 BLISTER LAND,33.95,Insuaminca
ATENOLOL 50MG X 10TAB CAJA X 10 BLISTER BRIXMEDIC,38.19,Insuaminca
ATENOLOL 50MG X 10TAB CAJA X 10 BLISTER LAND,50.07,Insuaminca
ATENOLOL 50MG X 20 TAB ARTE MEDICO,6.37,Insuaminca
ATENOLOL 50MG X 30 TAB ARTE MEDICO,8.49,Insuaminca
ATENOLOL 50MG X 30 TAB BUKA,11.46,Insuaminca
ATODIP (AMLODIPINA-ATORVASTATINA) 5-20MG X 30TAB VALMORCA,38.62,Insuaminca
ATORVASTATINA 20MG X 10 TAB ARTE MEDICO,6.96,Insuaminca
ATORVASTATINA 20MG X 10 TAB CAJA X 10 BLISTER LAND,55.17,Insuaminca
ATORVASTATINA 20MG X 10TAB CAJA X10 BLISTER BRIXMEDIC,84.87,Insuaminca
ATORVASTATINA 20MG X 14 COMPR SPEFAR,16.97,Insuaminca
ATORVASTATINA 20MG X 14 TAB LA SANTE,19.52,Insuaminca
ATORVASTATINA 20MG X 20 TAB GENCER,34.8,Insuaminca
ATORVASTATINA 20MG X 30TAB BUKA,23.76,Insuaminca
ATORVASTATINA 40 MG X 10 TAB KLOMDAY,8.91,Insuaminca
ATORVASTATINA 40MG X 10TAB CAJA X10 BLISTER BRIXMEDIC,110.33,Insuaminca
ATORVASTATINA 40MG X 10TAB CAMBRIDGE,12.31,Insuaminca
ATORVASTATINA 40MG X 20 COMPR SPEFAR,24.19,Insuaminca
ATORVASTATINA 40MG X 20TAB GENCER,56.86,Insuaminca
ATORVASTATINA 40MG X 30 TAB ANGELUS,27.16,Insuaminca
ATORVASTATINA 40MG X 30 TAB DISTRILAB,26.31,Insuaminca
ATORVASTATINA 40MG X 30 TAB MEDRIKHA,23.76,Insuaminca
ATORVASTATINA 40MG X 30TAB BUKA,31.83,Insuaminca
ATORVASTATINA 80MG X 20 COMPR SPEFAR,29.53,Insuaminca
ATOVAROL 20MG X 30 CAP VIVAX,42.1,Insuaminca
ATOVAROL 40 MG X 14 CAP (ATORVASTATINA) VIVAX,45.41,Insuaminca
ATOVAROL 40MG X 30 + 14 CAP PACK X2 (ATORVASTATINA) VIVAX,79.78,Insuaminca
ATOVAROL 40MG X 30 CAP VIVAX,69.59,Insuaminca
ATROALDO INHALADOR 20MCG X 200 DOSIS (IPRATROPIO) ALDO-UNION,80.63,Insuaminca
ATROBEL SOL GTAS 10MG/ML 15ML (HIOSCINA) RONAVA,25.72,Insuaminca
ATROPINA 1% SOL. OFT X 5ML CLEO,13.15,Insuaminca
ATROVERAN 10MG X 10 TAB (HIOSCINA) VARGAS,43.28,Insuaminca
ATROVERAN GOTAS X 15ML (HIOSCINA) VARGAS,38.45,Insuaminca
AUGMEXICLAV SUSP 457MG/5ML X 70ML (AMOXICILINA+ACID. CLAV.) FUGEN,71.29,Insuaminca
AVELOX 400MG IV X 250ML (MOXIFLOXACINA) BAYER,254.61,Insuaminca
AXOKINE (MOXIFLOXACINA) 400 MG X 5 TAB LETI,126.88,Insuaminca
AZACARD 81 MG X 30 TAB (ACIDO ACETILSALICILICO) OFTALMI,21.47,Insuaminca
AZIMAKROL 1000MG X 2 COMPR (AZITROMICINA) ROWE,44.98,Insuaminca
AZITRODEX 500MG X 3 TAB (AZITROMICINA) PLUSANDEX,15.02,Insuaminca
AZITROMICINA 500MG X 10 TAB (CAJA X 3 BLISTER) JMW,165.5,Insuaminca
AZITROMICINA 500MG X 10 TAB CAJA X 3 BLISTER MEDEK,118.82,Insuaminca
AZITROMICINA 500MG X 3 TAB KMPLUS,15.28,Insuaminca
AZITROMICINA 500MG X 3TAB GDG PHARMA,15.7,Insuaminca
AZITROMICINA 500MG X 5 COMP SPEFAR,26.56,Insuaminca
AZITROMICINA 500MG X 5 TAB ARTE MEDICO,19.52,Insuaminca
AZITROMICINA 500MG X 5 TAB BUKA,22.07,Insuaminca
AZITROMICINA 500MG X 5 TAB GENCER,33.69,Insuaminca
AZUFRE POLVO SOBRE X 20GR BIOFARCO,8.06,Insuaminca
AZUL DE METILENO SOL. AL 1% 30ML BIOFARCO,10.18,Insuaminca
AZUL DE METILENO X 30 ML RECETTEMARK,15.26,Insuaminca
AZUTAN 0.15% COLUTORIO TOPICO BUCAL X 180 ML BIOTECH,27.58,Insuaminca
BACITRACINA 500IU UNGUENTO X 15G KLINOS,27.16,Insuaminca
BACITRACINA 500U.I /GR X 15GR SGG,17.06,Insuaminca
BACITRACINA 500UI / GR UNGUENTO X 20GR DAC55,16.97,Insuaminca
BACITRACINA 500UI UNGUENTO X 15GR REMENY,30.13,Insuaminca
BACITRACINA 500UI/G UNGUENTO X 15G RONAVA,17.48,Insuaminca
BACITRACINA+NEOMICINA UNGUENTO TOPICA 500UI// 5MGX 15G KMPLUS,14.85,Insuaminca
BACTEVAL 250/50MG X 24 CAP VALMORCA,53.47,Insuaminca
BACTRIM 400MG-80MG X 20 TAB (TRIMETOPRIM-SULFA) SIEGFRIED,93.27,Insuaminca
BACTRIM FORTE 800MG-160MG X 10 TAB (TRIMETOPRIM-SULFA) SIEGFRIED,85.72,Insuaminca
BACTRIM SUSP 200MG-40MG/5ML X 100ML (TRIMETOPRIM-SULFA) SIEGFRIED,61.11,Insuaminca
BACTRIZOL (METRONIDAZOL) SOL. INYEC 5MG/ML 100ML BERHENS,46.68,Insuaminca
BACTROCIS MOXIFLOXACINA 8MG X 20G BOOZ,16.89,Insuaminca
BACTRON 40MG-200MG/5ML SUSP  X 100ML (TRIMETOPRIM/SULFAMETAXOL) RONAVA,23.08,Insuaminca
BACTRON FORTE X 10 TAB (TRIMETOPRIM 160MG / SULFAMETOXAZOL 800MG) RONAVA,34.2,Insuaminca
BACTRON X 20 TAB (TRIMETOPRIM 80MG / SULFAMETOXAZOL 400MG) RONAVA,28.35,Insuaminca
BACUMER METRONIDAZOL 2.5% FLUCONAZOL 2% DEXAMETASONA 1% CREMA X 20 G  BOOZ,24.53,Insuaminca
BAJA LENGUA DE MADERA CAJA X 100 UNDS PROCARE,24.61,Insuaminca
BALSADER POMADA 30G X KIMICEG,12.73,Insuaminca
BANDAS ADHESIVAS (CURITAS) COLOR PIEL X 20 UNDS ZUVISS,11.81,Insuaminca
BANDAS ADHESIVAS (CURITAS) KIDS X 20 UNDS ZUVISS,15.75,Insuaminca
BANDAS ADHESIVAS (CURITAS) MIXTAS COLOR PIEL X 20 UNDS ZUVISS,11.81,Insuaminca
BARGONIL 2% X 30 GR (TRIBENOSIDO / HAPARINOIDE DUODENAL / LIDOCAINA) ROWE,125.44,Insuaminca
BARRA DE BAÑO CORPORAL AVENA X 75G MIMADITO,13.78,Insuaminca
BARRA DE BAÑO CORPORAL DULCE SUEÑO LAVANDA X 75 G MIMADITO,13.78,Insuaminca
BARRA DE BAÑO CORPORAL MANZANILLA Y ALOE VERA X 75G . MIMADITO,13.78,Insuaminca
BARRA DE JABON COCO CREAM 75G ARTE+SANO,5.41,Insuaminca
BARRA DE JABON GREEN TEA 75G ARTE+SANO,5.41,Insuaminca
BARRA DE JABON NATUR ORGANIC X 100GR AVENA Y MIEL ARTE+SANO,10.83,Insuaminca
BARRA DE JABON NATUR ORGANIC X 100GR CANELA ARTE+SANO,10.83,Insuaminca
BARRA DE JABON NATUR ORGANIC X 100GR CITRUS ARTE+SANO,10.83,Insuaminca
BARRA DE JABON ORIGINAL 75G ARTE+SANO,5.41,Insuaminca
BARROCUTINA GEL FACIAL INVISIBLE X 20GR FC PHARMA,27.57,Insuaminca
BARROCUTINA TEENS 120ML GEL LIMPIADOR FACIAL FC PHARMA,43.81,Insuaminca
BARROCUTINA TEENS 120ML TONICO FACIAL ASTRINGENTE FC PHARMA,43.81,Insuaminca
BASTON 1 PUNTO VALEMEDIC,109.39,Insuaminca
BASTON DE 1 PUNTO INSUAMINCA,85.81,Insuaminca
BATA DE CIRUJANO ESTERIL 40 GRS GAVENTEX,22.64,Insuaminca
BATA DE PACIENTE ESTERIL NICAMARCA,9.65,Insuaminca
BATA DE PACIENTE STANDARD GAVENTEX,9.35,Insuaminca
BATERIA ALKALINA ENERGIZER 9V X 1 UNIDAD,29.44,Insuaminca
BATERIA ALKALINA ENERGIZER AA X 4 UNDS,28.55,Insuaminca
BATERIA EVEREADY AA X 4 UNDS,10.34,Insuaminca
BATERIA EVEREADY C X 2 UNDS,12.8,Insuaminca
BATERIA EVEREADY D X 2 UNDS,21.17,Insuaminca
BATERIA KODAK MAX SUPER ALCALINA  AA BLISTER X 8 UNIDS,46.86,Insuaminca
BATERIA KODAK MAX SUPER ALCALINA  AAA BLISTER X 10 UNIDS,56.51,Insuaminca
BATERIA KODAK MAX SUPER ALCALINA 9V X 1 UNID,33.08,Insuaminca
BATERIA KODAK MAX SUPER ALCALINA AAA BLISTER X 8 UNIDS,45.48,Insuaminca
BCAA 3000 650MG X 50CAP NATURLIFE'S,48.38,Insuaminca
BECLOMETASONA DIPROPIONATO INHALADOR 250MCG/ 200 DOSIS KMPLUS,97.6,Insuaminca
BECUMED CREMA 5% X 80GR (PROVITAMINA B5) MEDICAMENTOS ASIA,68.74,Insuaminca
BEDUDERM CREMA 5% P/P 30 GR (DEXPANTENOL) JMW,24.61,Insuaminca
BEDUDERM LOCION 1% 200 ML (DEXPANTENOL) JMW,26.31,Insuaminca
BEHKACIN X 1 AMP 500MG/2ML (AMIKACINA) BEHRENS,19.94,Insuaminca
BELFAREN 50MG X20 (DICLOFENAC SODICO) BELFAR,6.79,Insuaminca
BELOC 100MG X 10 TAB (ATENOLOL) SIEGFRIED,18.25,Insuaminca
BELOC ATENOLOL 100 MG X 20 TAB SIEGFRIED,25.46,Insuaminca
BENCIDAMINA 0.15% SOL TOPICA BUCAL X 120ML COFASA,33.78,Insuaminca
BENDAMEN MEBENDAZOL 100MG X 6 TAB SIEGFRIED,14.43,Insuaminca
BENFLUX 15MG/5ML JBE X 120 ML (AMBROXOL) ATRAL,19.52,Insuaminca
BENFLUX 30MG X 20TAB (AMBROXOL) POLINAC,32.25,Insuaminca
BENZAC AC WASH 5% GEL X 100GR (PEROXIDO DE BENZOILO) GALDERMA,105.24,Insuaminca
BENZODIAZOL S/ LIMON MIEL X 16 TAB MAST SIEGFRIED,19.52,Insuaminca
BENZODIAZOL S/ LIMON X 16 TAB MAST SIEGFRIED,19.52,Insuaminca
BENZODIAZOL S/ MENTA X 16 TAB MAST SIEGFRIED,19.52,Insuaminca
BENZODIAZOL S/ NARANJA X 16TAB MAST SIEGFRIED,19.52,Insuaminca
BENZODIAZOL S/ TUTTI FRUTTI X 16 TAB MAST SIEGFRIED,19.52,Insuaminca
BEPRODERM 0.05%-0.1% CREMA 15G (BETAMETASONA -GENTAMICINA) BIOTECH,22.07,Insuaminca
BERRO JBE X 240 ML ARCO IRIS,42.44,Insuaminca
BESILATO DE ANLODIPINO 10MG X 30COMP CIMED,11.46,Insuaminca
BETADERM 0.05% CREMA TUBO 15 G BIOTECH,24.61,Insuaminca
BETADERM PLUS CREMA TUBO 15 G BIOTECH,33.1,Insuaminca
BETADEX 0.1% (BETAMETASONA DIPIONATO) CREMA 15G LIALI,17.82,Insuaminca
BETADEX G (BETAMETASONA - GENTAMICINA) CREMA 15G LIALI,19.52,Insuaminca
BETADUO JER PRELLANADA X 1ML VIVAX,99.77,Insuaminca
BETAGEMER (BETAMETASONA 0.1% GENTAMICINA 0.1%)  BOOZ,23.17,Insuaminca
BETAGEN SOLSPEN INY AMPOLLA 1ML X 1 AMP BIOTECH,32.67,Insuaminca
BETAMETASONA + GENTAMICINA + MICONAZOL + CLOROCRESOL CREMA X 15GR JL PHARMA,40.74,Insuaminca
BETAMETASONA 4MG/1ML AMP BIOSANO,2.97,Insuaminca
BETAMETASONA 4MG/ML I.M/I.V AMP X 1 ML CAJA X 10 AMP LAND,38.19,Insuaminca
BETAMETASONA 4MG/ML I.M/I.V BLISTER X10 AMP BRIX MEDIC,29.7,Insuaminca
BETAMETASONA FOSFATO DISODICO AMP 4MG/1ML I.M/I.V BLISTER X 10 AMP JMW,29.7,Insuaminca
BETARRETIN 0.05% 30G (TRETINOINA) MEDIHEALTH,81.9,Insuaminca
"BETARRETIN GEL 0,025% X 30GR  MEDIHEALTH",74.52,Insuaminca
"BETARRETIN LOCION 0,05% X 60ML (TRETINOINA) MEDIHEALTH",109.06,Insuaminca
"BETASALICIS 0,1%/0,5% 20G (BETAMETASONA + ACIDO SALICILICO) BOOZ",26.56,Insuaminca
BETAYODIN SOLUCION 10% X 100ML (IODO POVIDONA) LYA,37.77,Insuaminca
BETRICORT X 30G CREMA (CETOCONAZOL+ BETAMETASONA+ NEOMICINA) GEOLAB,23.76,Insuaminca
BETRICORT X 30G POMADA (CETOCONAZOL+ BETAMETASONA+ NEOMICINA) GEOLAB,26.31,Insuaminca
BEUSAN CEBOLLA MORADA JBE 240ML WALIFE,29.28,Insuaminca
BEUSAN EXPECTORANTE JBE 240ML WALIFE,29.28,Insuaminca
BEUSAN PLUS JBE 240ML WALIFE,29.28,Insuaminca
BICARBONATO DE SODIO  20G TARRO X 1 UND  FSI,14.85,Insuaminca
BICARBONATO DE SODIO 5% 100ML BEHRENS,33.1,Insuaminca
BICARBONATO DE SODIO SOBRE DE 10GR X1 FARMAX,2.55,Insuaminca
BICOL 160MG- 12.5MG X 14 COMP (VALSARTAN-HIDROCLOROTIAZIDA) SIEGFRIED,56.44,Insuaminca
BIOAFOLIC 5MG X 10 TAB CAJA X 20 BLISTER (ACIDO FOLICO) BIOVENEZUELA,45.83,Insuaminca
BIOAIR 10-5MG X 10 TAB (MONTELUKAST+DESLORATADINA) BIOVENEZUELA,26.31,Insuaminca
BIOALERCET 10MG X 10 TAB CAJA X 10 BLISTER BIOVENEZUELA,29.7,Insuaminca
BIOCAIN HIPERBARA AMP 0.05G/0.069G X 2ML ESPINAL CAJA X 10 AMP (LIDOCAINA - DEXTROSA) BIOGLASS,118.82,Insuaminca
BIOCARDIS 81MG X 30 TAB (ACIDO ACETILSALICILICO) BIO-MERCY,18.67,Insuaminca
BIOCLORFEN AMP 10MG/ML I.V-I.M CAJA X 10 AMP (CLORFENAMINA) BIOGLASS,33.95,Insuaminca
BIOCOR 40MG X 30 TAB (OLMESARTAN) MCK,79.27,Insuaminca
"BIOCOR HCT 20 MG - 12,5 MG X 30 TAB (OLMESARTAN - HCT) MCK",69.68,Insuaminca
"BIOCOR HCT 40 MG - 12,5 MG X 10 TAB (OLMESARTAN - HCT) MCK",33.86,Insuaminca
BIOCUZOL (BETA+NEO+CLOTRI) CREMA 20G BIOVENEZUELA,23.76,Insuaminca
BIODEXA AMP 8MG/2ML I.V-I.M CAJA X 10 AMP (DEXAMETASONA) BIOGLASS,29.7,Insuaminca
BIOEZ 20MG X 30 TAB (ESOMEPRAZOL) BIO-MERCY,35.65,Insuaminca
BIOFLAZACORT 30MG X 30 TAB (DEFLAZACORT) BIO-MERCY,77.66,Insuaminca
BIOFLENAC 50MG X 10 TAB CAJA X 10 BLISTER (DICLOFENAC POTASICO) BIOVENEZUELA,27.16,Insuaminca
BIOFLOX 500MG X 7 TAB (LEVOFLOXACINA) BIO-MERCY,20.79,Insuaminca
BIOFLOX 750MG X 5 TAB (LEVOFLOXACINA) BIO-MERCY,24.19,Insuaminca
BIOFOLIC AMP 10MG/ML I.V-I.M CAJA X 10 AMP (ACIDO FOLICO) BIOGLASS,169.74,Insuaminca
BIOGAVALINA 75MG X 30 TAB (PREGABALINA) BIO-MERCY,44.13,Insuaminca
BIOGEL GEL CONDUCTOR PARA ULTRASONIDO X 250 ML HMD,19.2,Insuaminca
BIOGRA 100MG X 4 TAB (SILDENAFIL) BIOVENEZUELA,9.34,Insuaminca
BIOGRAMAX X 4TAB (SILDENAFIL 50MG + DAPOXETINA 30MG) BIOVENEZUELA,19.1,Insuaminca
BIONAPRIL 10MG X 30 TAB (ENALAPRIL) BIO-MERCY,11.88,Insuaminca
BIONAPRIL 20MG X 30 TAB (ENALAPRIL) BIO-MERCY,19.52,Insuaminca
BIOPLATELET 75MG X 10 TAB CAJA X 10 BLISTER (CLOPIDOGREL) BIOVENEZUELA,84.87,Insuaminca
BIOPRAZOL OMEPRAZOL 20MG LR X 10TAB CAJA X 10 BLISTER BIOVENEZUELA,38.19,Insuaminca
BIOPROFEN 200MG X 10TAB  (IBUPROFENO) CAJA X 10 BLISTER BIOVENEZUELA,42.44,Insuaminca
BIOS BARRA DERMOLIMPIADORA CLINE NEUTRA 80G,13.68,Insuaminca
BIOS BARRA DERMOLIMPIADORA PIEL GRASA X 90 GR,15.26,Insuaminca
BIOS BIPROX LOCIÓN ESPUMOSA X 400 ML,119.12,Insuaminca
BIOS CHAMPU FORMULA ANTICAIDA X 200 ML,94.51,Insuaminca
BIOS CREMA HIDRATANTE Y RESTAURADORA X 120 ML,67.93,Insuaminca
BIOS CREMA LIMPIADORA HIDRATANTE X 60 GR,48.73,Insuaminca
