Comercial Belloso,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22
987,"ZADITEN COLIRIO 0,25MG/ML X 5 ML    ",,9,"ALCON PHARMACEUTICAL, C.A.         ",7590019040232,0.01,0,0,0,,,,,,,,,,,,,
990,VISCOTEARS GEL OFT 0.2% X 10 G      ,,9,"ALCON PHARMACEUTICAL, C.A.         ",7590019020050,0.01,0,0,0,,,,,,,,,,,,,
992,VOLTAREN SOL OFT 1MG/ML X  5 ML     ,,9,"ALCON PHARMACEUTICAL, C.A.         ",7590019040225,0.01,0,0,0,,,,,,,,,,,,,
993,LAMISIL CRM AL 1%  X 15 G           ,,52,"GLAXOSMITHKLINE VENEZUELA, C.A.    ",7501124813277,0.01,0,0,0,,,,,,,,,,,,,
995,LAMISIL SOL TPCA 1%  X 30 ML        ,,52,"GLAXOSMITHKLINE VENEZUELA, C.A.    ",7591019000066,0.01,0,0,0,,,,,,,,,,,,,
1003,LAMISIL SPRAY 1%  X 30 ML           ,,52,"GLAXOSMITHKLINE VENEZUELA, C.A.    ",7702635195801,0.01,0,0,0,,,,,,,,,,,,,
1017,CYPRODEX COM X 30                   ,CIPROHEPTADINA/DEXAMETASONA,240,"MEGALABS VZL, C.A.                 ",7591619119014,41.83,0,0,30,,,,,,,,,,,,,
1018,CYPRODIN COM 4 MG X 30              ,CIPROHEPTADINA,240,"MEGALABS VZL, C.A.                 ",7591619120010,52.29,0,0,30,,,,,,,,,,,,,
1022,SANODRIL SUS 250 MG/5 ML X 60 ML    ,,723,"NOVARTIS DE VENEZUELA, S.A.        ",9002260003075,0.01,0,0,0,,,,,,,,,,,,,
1028,DAKTARIN CRM X 30 G                 ,,453,"JANSSEN CILAG, C.A.                ",7501109900329,0.01,0,0,0,,,,,,,,,,,,,
1032,DAKTARIN GEL ORL X 78 G             ,,453,"JANSSEN CILAG, C.A.                ",7501109900503,0.01,0,0,0,,,,,,,,,,,,,
1033,DANTOINAL TAB X 50                  ,,512,"BIOTECH LABORATORIOS, C.A.         ",7591243811025,0.01,0,0,0,,,,,,,,,,,,,
1034,DAONIL COM 5 MG X 28                ,,1081,"MEDLEY FARMACEUTICA,S.A. (REG)     ",7592205000013,0.01,0,0,0,,,,,,,,,,,,,
1044,DAYAMINERAL JBE X 120 ML            ,,368,"ABBOTT LABORATORIES,C.A.           ",7790440699218,0.01,0,0,0,,,,,,,,,,,,,
1050,NUTRACORT CRM X 60 G                ,,351,"LABORATORIOS GALDERMA VENEZUELA.,S.",3499320001342,0.01,0,0,0,,,,,,,,,,,,,
1052,OVESTIN OVUL VAG X 15               ,,183,"ASPEN VENEZUELA, C.A.              ",7591365000055,0.01,0,0,0,,,,,,,,,,,,,
1057,DECA DURABOLIN AMP 25MG/1ML X 1     ,,183,"ASPEN VENEZUELA, C.A.              ",7591099860307,0.01,0,0,0,,,,,,,,,,,,,
1060,AMOXAL CAP 500 MG X 15              ,,355,"GLAXOSMITHKLINE VENEZUELA, C.A.    ",7591110000941,0.01,0,0,0,,,,,,,,,,,,,
1062,AMOXAL CAP 500 MG X 6               ,,355,"GLAXOSMITHKLINE VENEZUELA, C.A.    ",7591110000934,0.01,0,0,0,,,,,,,,,,,,,
1073,DECARIS TAB PED 50 MG X 2           ,,453,"JANSSEN CILAG, C.A.                ",7501109900633,0.01,0,0,0,,,,,,,,,,,,,
1089,OMEVAX CAP 20 MG X 7                ,,189,LABORATORIOS VIVAX PHARMACEUTICALS ,7592432002811,0.01,0,0,0,,,,,,,,,,,,,
1090,LAMISIL COM 250 MG X 7              ,,718,"NOVARTIS DE VENEZUELA, S.A.        ",7590019010174,0.01,0,0,0,,,,,,,,,,,,,
1094,DEPO MEDROL AMP 40 MG X 1 ML        ,,691,PFIZER VENEZUELA  S.A.             ,7591257002273,0.01,0,0,0,,,,,,,,,,,,,
1098,DOSTINEX TAB 0.5 MG X 8             ,,953,PFIZER VENEZUELA  S.A.             ,7591257002211,0.01,0,0,0,,,,,,,,,,,,,
1099,DOSTINEX TAB 0.5 MG X 2             ,,953,PFIZER VENEZUELA  S.A.             ,7591257002204,0.01,0,0,0,,,,,,,,,,,,,
1102,DERMABIOTIC CRM X 30 G              ,,487,"LABORATORIOS ELMOR, S.A.           ",7591062010302,0.01,0,0,0,,,,,,,,,,,,,
24308,ACEVAL TAB 650 MG X 50              ,,547,"LABORATORIOS VALMOR, C.A.          ",7591020008471,50.61,17,0,20,,,,,,,,,,,,,
25229,ACIBATH-S DERMOLIMPIADOR 120 G      ,,622,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7707355050034,96.1,41,-,21,,,,,,,,,,,,,
3203,ACICLOR A.P COM 1 G X 10            ,ACICLOVIR,571,"LABORATORIOS LETI, S.A.V.          ",7591585111838,102.43,150,-,25,,,,,,,,,,,,,
8876,ACICLOR CRM AL 5% X 10 G            ,,356,"GENVEN GENERICOS VENEZOLANOS, S.A. ",7591585311634,43.15,223,-,25,,,,,,,,,,,,,
23148,ACICLOVIR CREM 5% X 20 G SGG        ,ACICLOVIR,1390,"SOTO GLOBAL GROUP, C.A             ",7596347802993,32.04,356,-,0,,,,,,,,,,,,,
24245,ACICLOVIR CREM 5% X 5 G MVGA        ,ACICLOVIR,1454,"MVGA, C.A                          ",7750215001905,30.46,608,-,0,,,,,,,,,,,,,
24324,ACICLOVIR TAB 200 MG X 10 LATTAN    ,,1429,CASA DE REPRESENTACION LATTAN MEDIC,720524031174,14.38,793,-,30,,,,,,,,,,,,,
1138,DI EUDRIN TAB 25 MG X 24            ,,512,"BIOTECH LABORATORIOS, C.A.         ",7591243812343,0.01,0,0,0,,,,,,,,,,,,,
1155,ERITROMICINA TAB 500 MG X 20 CALOX  ,,924,"CALOX INTERNATIONAL, C.A.*REGULAD* ",7591519002775,0.01,0,0,0,,,,,,,,,,,,,
1174,OGASTRO CAP 15 MG X 28              ,,7,"ABBOTT LABORATORIES, C.A.          ",7703186154163,0.01,0,0,0,,,,,,,,,,,,,
1175,AZITROMICINA CAP 500 MG X 3 KIMICEG ,,274,"LABORATORIOS KIMICEG , C.A.        ",7592616015026,0.01,0,0,0,,,,,,,,,,,,,
1180,SIMVASTATINA TAB 10 MG X 10 KIMICEG ,,274,"LABORATORIOS KIMICEG , C.A.        ",7592616472010,0.01,0,0,0,,,,,,,,,,,,,
1191,DINITROBE JBE 120 ML                ,VIT B1/B2/B6/B12,76,COMPAÑÍA ANONIMA FARMACEUTICA      ,7592636000170,2.89,0,0,0,,,,,,,,,,,,,
1205,CATAFLAM GRA 50 MG X 10             ,,718,"NOVARTIS DE VENEZUELA, S.A.        ",7590019030134,0.01,0,0,0,,,,,,,,,,,,,
1207,DIPROFORMO CRM X 20 G               ,,594,"MSD FARMACEUTICA,C.A               ",7591099125406,0.01,0,0,0,,,,,,,,,,,,,
26480,ACICLOVIR TAB 200 MG X 10 POLINAC   ,,184,LABORATORIOS POLITECNICOS          ,7592348211031,15.02,177,-,15,,,,,,,,,,,,,
1225,RESPIDUAL SOL P/NEBULIZAR X 20 ML   ,,542,"LABORATORIOS BIOGALENIC,C.A.       ",7592804000896,0.01,0,0,0,,,,,,,,,,,,,
1233,PLIDAN SOL GTA 10 MG X 15 ML        ,,238,"MEGALABS VZL, C.A                  ",7730698000152,0.01,0,0,0,,,,,,,,,,,,,
22279,ACICLOVIR TAB 200 MG X 100 GMP      ,ACICLOVIR,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252101307,115.94,153,0.4,0,,,,,,,,,,,,,
1237,STARLIX TAB 120 MG X 24             ,,718,"NOVARTIS DE VENEZUELA, S.A.        ",7590019010334,0.01,0,0,0,,,,,,,,,,,,,
1242,DOCE PLEX ELIXIR 240 ML             ,VIT B1/B2/B6/B12,622,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7592601100348,41.71,0,0,21,,,,,,,,,,,,,
1248,DOLVIRAN TAB X 20                   ,,43,"BAYER, S.A.                        ",7591165880017,0.01,0,0,0,,,,,,,,,,,,,
24244,ACICLOVIR TAB 200 MG X 100 MVGA     ,ACICLOVIR,1454,"MVGA, C.A                          ",7750215003602,106.07,15,0,0,,,,,,,,,,,,,
1287,DULCOLAX GRA X 20                   ,,1024,"BOEHRINGER INGELHEIM, C.A.         ",4048846008374,0.01,0,0,0,,,,,,,,,,,,,
1288,DENCORUB ICE GEL 40 G               ,SALICILATO DE METILO/MENTOL/AL,517,PONCE & BENZO SUCR. C.A.           ,7591309001049,19.51,0,0,0,,,,,,,,,,,,,
7866,ACICLOVIR TAB 200 MG X 25  POLINAC  ,ACICLOVIR,184,LABORATORIOS POLITECNICOS          ,7592348201100,25.35,143,-,15,,,,,,,,,,,,,
1297,ANSILAN COM 0.5 MG X 30             ,ALPRAZOLAM,915,"MEGALABS VZL, C.A. *PSIC*          ",7594000490129,22.22,0,0,0,,,,,,,,,,,,,
1298,ANSILAN COM 1 MG X 30               ,ALPRAZOLAM,915,"MEGALABS VZL, C.A. *PSIC*          ",7594000490136,28.76,0,0,0,,,,,,,,,,,,,
1300,DUVADILAN COM 10 MG X 30            ,ISOXSUPRINA,922,"ZUOZ PHARMA,S.A.                   ",7591651932299,90.12,0,0,14,,,,,,,,,,,,,
1301,BROMAZEPAM COM 3 MG X 30 GIEMPI     ,,915,"MEGALABS VZL, C.A. *PSIC*          ",7594000490198,0.01,0,0,0,,,,,,,,,,,,,
1302,BROMAZEPAM COM 6 MG X 30 GIEMPI     ,BROMAZEPAM,915,"MEGALABS VZL, C.A. *PSIC*          ",7594000490204,56.21,0,0,0,,,,,,,,,,,,,
11560,ACICLOVIR TAB 200 MG X 25 CLX       ,ACICLOVIR,478,"CALOX INTERNATIONAL, C.A.          ",7591519005639,33.76,652,-,35,,,,,,,,,,,,,
1305,TRES A OFTENO  SOL OFT X 5 ML       ,,958,"LABORATORIOS ELMOR, S.A.           ",736085445053,0.01,0,0,0,,,,,,,,,,,,,
1307,TRAZIDEX UNGENA UNG OFT X 3.5G      ,,487,"LABORATORIOS ELMOR, S.A.           ",736085048063,0.01,0,0,0,,,,,,,,,,,,,
1308,TRAZIDEX OFTENO SUS OFT X 5 ML      ,,487,"LABORATORIOS ELMOR, S.A.           ",736085278385,0.01,0,0,0,,,,,,,,,,,,,
1311,SINGULAIR TAB PED 4 MG X 10         ,,594,"MSD FARMACEUTICA,C.A               ",7502241940563,0.01,0,0,0,,,,,,,,,,,,,
1312,EFFONTIL TAB X 20                   ,,57,"BOEHRINGER INGELHEIM, C.A.         ",7591223418329,0.01,0,0,0,,,,,,,,,,,,,
1313,SINGULAIR TAB PED. 4 MG X 30        ,,594,"MSD FARMACEUTICA,C.A               ",7502241940570,0.01,0,0,0,,,,,,,,,,,,,
22280,ACICLOVIR TAB 400 MG X 100 GMP      ,ACICLOVIR,1365,"CASA DE REPRESENTACION DISTRILAB, C",7598252101321,127.21,441,-,0,,,,,,,,,,,,,
1345,INSUMAN R 100UI/ML IM VIAL X 5 ML   ,,1080,"SANOFI-AVENTIS DE VENEZUELA, S.A   ",7591044007160,0.01,0,0,0,,,,,,,,,,,,,
1346,INSUMAN N 100UI/ML IM VIAL X 5 ML   ,,1080,"SANOFI-AVENTIS DE VENEZUELA, S.A   ",7591044007139,0.01,0,0,0,,,,,,,,,,,,,
1359,EUFYTOSE CAP X 40                   ,,41,"BAYER, S.A.                        ",3534510001303,0.01,0,0,0,,,,,,,,,,,,,
7271,ACIDO ACETILS TAB 81 MG X 24 OFTALMI,,508,"LABORATORIOS L.O. OFTALMI, C.A.    ",7591196003195,15.63,121,-,30,,,,,,,,,,,,,
22238,ACIDO ALENDRONICO COM 70MG X 4 DORO ,AC ALENDRONICO,1505,"DOROPHARMA, C.A                    ",5045067,65.44,3,0,0,,,,,,,,,,,,,
1385,PROSPAN JBE 100 ML                  ,,240,"MEGALABS VZL, C.A.                 ",4104480705113,75.82,0,0,30,,,,,,,,,,,,,
1386,ALBENDAZOL SUS 400 MG X 10 ML R.X.  ,,512,"BIOTECH LABORATORIOS, C.A.         ",75902131,0.01,0,0,0,,,,,,,,,,,,,
90708,ACIDO ALFA LIPOICO CAP 250MG X 60 NO,AC ALFA LIPOICO,859,"NOW DE VENEZUELA, C.A.             ",733739108043,179.72,171,-,0,,,,,,,,,,,,,
1396,"DIOVAN HCT COM 160/12,5 MG X 14     ",,718,"NOVARTIS DE VENEZUELA, S.A.        ",7590019001868,0.01,0,0,0,,,,,,,,,,,,,
1397,LAFARCAINA CAR TUTTI FRUTTI X 16    ,,488,"LABORATORIOS ELMOR,S.A.*O.T.C*     ",7591062013495,0.01,0,0,0,,,,,,,,,,,,,
1399,LAFARCAINA CAR MENTA X 16           ,,488,"LABORATORIOS ELMOR,S.A.*O.T.C*     ",7591062013501,0.01,0,0,0,,,,,,,,,,,,,
1403,DESALEX TAB 5 MG X 10               ,,594,"MSD FARMACEUTICA,C.A               ",7591099166003,0.01,0,0,0,,,,,,,,,,,,,
1404,DESALEX TAB 5 MG X 20               ,,594,"MSD FARMACEUTICA,C.A               ",7591099166102,0.01,0,0,0,,,,,,,,,,,,,
1410,METROVAX SUS 250 MG/5 ML X 80 ML    ,,189,LABORATORIOS VIVAX PHARMACEUTICALS ,7592432006512,0.01,0,0,0,,,,,,,,,,,,,
1424,BACTRIMEL F COM 800/160 MG X 10     ,,742,"PRODUCTOS ROCHE, S.A.              ",7896226502571,0.01,0,0,0,,,,,,,,,,,,,
1429,EUGLUCON TAB 5 MG X 30              ,,742,"PRODUCTOS ROCHE, S.A.              ",7501009070498,0.01,0,0,0,,,,,,,,,,,,,
1435,VARTALON GRN SOB X 15               ,,653,"LABORATORIOS NOLVER, C.A.          ",7591873000523,0.01,0,0,0,,,,,,,,,,,,,
1439,CLARIGRIP COM X 12                  ,,41,"BAYER, S.A.                        ",7591099152006,0.01,0,0,0,,,,,,,,,,,,,
1440,CLARICORT TAB X 10                  ,,41,"BAYER, S.A.                        ",7591099159500,0.01,0,0,0,,,,,,,,,,,,,
1451,FALMONOX SUS PED X 90 ML            ,,933,"MEDLEY FARMACEUTICA,S.A.           ",7706263002746,0.01,0,0,0,,,,,,,,,,,,,
23088,ACIDO ASCORBICO AMP 500MG/5ML X 10 D,AC ASCORBICO (VIT C),1365,"CASA DE REPRESENTACION DISTRILAB, C",17598252101540,136.87,125,0.52,0,,,,,,,,,,,,,
1460,FASIGYN TAB 500 MG X 4              ,,953,PFIZER VENEZUELA  S.A.             ,7591257001108,0.01,0,0,0,,,,,,,,,,,,,
14296,ACIDO ASCORBICO SOL GTA 100MG X30ML ,AC ASCORBICO (VIT C),1023,"BIOQUIMICA INTERNACIONAL, C.A.     ",7594000850282,15.03,283,-,25,,,,,,,,,,,,,
1463,FRUTACID TAB MENTA 20 TIRAS X 10    ,,480,"CALOX INTERNATIONAL, C.A.          ",7591519003154,0.01,0,0,0,,,,,,,,,,,,,
1476,FENOBARBITAL TAB 100 MG X 30 CALOX  ,,483,"CALOX INTERNATIONAL, C.A.          ",7591519001235,0.01,0,0,0,,,,,,,,,,,,,
16587,ACIDO BORICO 20 G X 20 FCH          ,AC BORICO,147,"LABORATORIOS FINE CHEMICALS CFC,C.A",7592141000016,353.63,5,0,0,,,,,,,,,,,,,
1479,GARDENAL TAB 50 MG AVENTIS X 30     ,,1080,"SANOFI-AVENTIS DE VENEZUELA, S.A   ",7591044400657,0.01,0,0,0,,,,,,,,,,,,,
1481,AMOXIDUO COM 875 MG X 14            ,AMOXICILINA,240,"MEGALABS VZL, C.A.                 ",7795345011219,74.51,0,0,30,,,,,,,,,,,,,
94715,ACIDO BORICO SOB 20 G               ,AC BORICO,906,"LABORATORIO BIOFARCO, C.A.         ",7591616001466,10,735,-,0,,,,,,,,,,,,,
1499,DIFENAC INY 75MG/3ML X 3 AMP        ,,1015,"ESPECIALIDADES DOLLDER, C.A. * REG ",7592803001238,0.01,0,0,0,,,,,,,,,,,,,
1501,CLARITROMICINA TAB 500 MG X 10 CALOX,,478,"CALOX INTERNATIONAL, C.A.          ",7591519003048,0.01,0,0,0,,,,,,,,,,,,,
1503,FERROCE JBE 240 ML                  ,,622,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7592601200154,34.76,0,0,21,,,,,,,,,,,,,
22846,ACIDO FOLICO AMP 10MG/2ML X 10 DISTR,AC FOLICO,1365,"CASA DE REPRESENTACION DISTRILAB, C",17598252101571,209.32,201,0.28,0,,,,,,,,,,,,,
1505,CETIRIZINA TAB 10 MG X 10 CALOX     ,,478,"CALOX INTERNATIONAL, C.A.          ",7591519003024,0.01,0,0,0,,,,,,,,,,,,,
1510,NEFROTAL COM 50 MG X 14             ,LOSARTAN POTASICO,240,"MEGALABS VZL, C.A.                 ",7591955558249,20.92,0,0,30,,,,,,,,,,,,,
20,ACIDO FOLICO AMP 10MG/ML X 3 KLINOS ,AC FOLICO,240,"MEGALABS VZL, C.A.                 ",7591619501048,58.82,523,-,30,,,,,,,,,,,,,
4100,ACIDO FOLICO COM 10 MG X 20 G VARGAS,AC FOLICO,550,"LABORATORIOS VARGAS, S.A.          ",7591136926195,10.76,146,-,14,,,,,,,,,,,,,
24,ACIDO FOLICO COM 10 MG X 20 KLI     ,AC FOLICO,240,"MEGALABS VZL, C.A.                 ",7591619501024,16.99,1666,-,30,,,,,,,,,,,,,
1518,KELFEN CAP 50 MG X 10               ,KETOPROFENO,240,"MEGALABS VZL, C.A.                 ",7591955001660,28.76,0,0,30,,,,,,,,,,,,,
1522,IBUPROFENO TAB 400 MG X 10  ELTER   ,,928,"LABORATORIOS LA SANTE, C.A.* E.REG ",7703763270774,0.01,0,0,0,,,,,,,,,,,,,
1524,IBUPROFENO COMR 400 MG X 30 ELTER   ,,928,"LABORATORIOS LA SANTE, C.A.* E.REG ",7592454889599,0.01,0,0,0,,,,,,,,,,,,,
98454,ACIDO FOLICO COM 10 MG X 30         ,AC FOLICO,571,"LABORATORIOS LETI, S.A.V.          ",7591585271495,18.4,2789,0.14,25,,,,,,,,,,,,,
1527,ENALAPRIL COM 10 MG X 10 ELTER      ,,928,"LABORATORIOS LA SANTE, C.A.* E.REG ",7592454141086,0.01,0,0,0,,,,,,,,,,,,,
90738,ACIDO FOLICO COM 10 MG X 30 KLI     ,AC FOLICO,240,"MEGALABS VZL, C.A.                 ",7591619000220,22.22,1638,-,30,,,,,,,,,,,,,
1537,FLEGYL COM 500 MG X 10              ,,1081,"MEDLEY FARMACEUTICA,S.A. (REG)     ",7592205000020,0.01,0,0,0,,,,,,,,,,,,,
1539,FLEGYL OVUL 500 MG X 10             ,,1081,"MEDLEY FARMACEUTICA,S.A. (REG)     ",7592205000303,0.01,0,0,0,,,,,,,,,,,,,
1540,FLEGYL BENZOIL SUS 125 MG X 120ML   ,,933,"MEDLEY FARMACEUTICA,S.A.           ",7591044400701,0.01,0,0,0,,,,,,,,,,,,,
1543,FLEGYL BENZOIL SUS 250 MG X 120 ML  ,,1081,"MEDLEY FARMACEUTICA,S.A. (REG)     ",7591044400718,0.01,0,0,0,,,,,,,,,,,,,
1560,LECIVAR PLUS CAPB X 30              ,,1011,"INFINITY PHARMA XXI, C.A.          ",7592349904154,0.01,0,0,0,,,,,,,,,,,,,
1561,VARGINKO CAPB X 30                  ,,1011,"INFINITY PHARMA XXI, C.A.          ",7592349718492,0.01,0,0,0,,,,,,,,,,,,,
1567,SOMAZINA COM 500 MG X 15            ,,568,"LABORATORIOS LETI, S.A.V. *LETICAR*",7591585117816,0.01,0,0,0,,,,,,,,,,,,,
1569,MEVALOTIN TAB 40 MG X 10            ,,748,"DAIICHI SANKYO VENEZUELA,S.A.      ",7592916000753,0.01,0,0,0,,,,,,,,,,,,,
1581,FLURALEMA CAP 30 MG X 30            ,,525,"BIOTECH LABORATORIOS, C.A.         ",7591243818406,29.29,0,0,0,,,,,,,,,,,,,
23,ACIDO FOLICO COM 5 MG X 20 KLI      ,AC FOLICO,240,"MEGALABS VZL, C.A.                 ",7591619501017,9.15,1539,-,30,,,,,,,,,,,,,
1586,SAVER PVO P/SUS 200 MG/5 ML 37.5 ML ,AZITROMICINA,487,"LABORATORIOS ELMOR, S.A.           ",7591062010227,35.94,0,0,0,,,,,,,,,,,,,
1589,DISOLINA COM 450/50 MG X 30         ,,511,"BIOTECH LABORATORIOS, C.A.         ",7591243813005,0.01,0,0,0,,,,,,,,,,,,,
1595,FENTOINAL CAP X 50                  ,,239,"MEGALABS VZL, C.A.                 ",7591955000359,0.01,0,0,0,,,,,,,,,,,,,
92955,ACIDO FOLICO COM 5 MG X 30 KLI      ,AC FOLICO,240,"MEGALABS VZL, C.A.                 ",7591619000213,13.07,1109,-,30,,,,,,,,,,,,,
1604,FRICCION AROMATICA X 120 CC         ,,727,"PRODUCTOS GACHE, S.A.              ",7592116000065,0.01,0,0,0,,,,,,,,,,,,,
1610,FEMIANE GRA X 21                    ,,43,"BAYER, S.A.                        ",7896116886019,0.01,0,0,0,,,,,,,,,,,,,
99046,ACIDO FOLICO COMP 5 MG X 30 GENVEN  ,AC FOLICO,571,"LABORATORIOS LETI, S.A.V.          ",7591585271488,20.55,198,0.29,25,,,,,,,,,,,,,
2643,ACIDO FOLICO GTA 10 MG X 15 ML DALIO,AC FOLICO,622,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7592601300779,21.86,9,0,21,,,,,,,,,,,,,
1656,STRICORT-100 PVO P/SOL INY 100 MG   ,,183,"ASPEN VENEZUELA, C.A.              ",8902501006937,0.01,0,0,0,,,,,,,,,,,,,
1657,STRICORT-500 PVO P/SOL INY 500 MG   ,,183,"ASPEN VENEZUELA, C.A.              ",8902501007194,0.01,0,0,0,,,,,,,,,,,,,
1661,QUINOTIC HC SUSP OTICA 5 ML         ,CIPROFLOXACINA/HIDROCORTISONA,508,"LABORATORIOS L.O. OFTALMI, C.A.    ",7591196000637,53.69,0,0,30,,,,,,,,,,,,,
25,ACIDO FOLICO GTA 15 ML KLI          ,AC FOLICO,240,"MEGALABS VZL, C.A.                 ",7591619501031,39.22,609,-,30,,,,,,,,,,,,,
1667,GENTALYN AMP 80 MG 2 ML X 1         ,,594,"MSD FARMACEUTICA,C.A               ",7591099105903,0.01,0,0,0,,,,,,,,,,,,,
1669,GENTALYN CRM X 15 G                 ,,594,"MSD FARMACEUTICA,C.A               ",7591099129305,0.01,0,0,0,,,,,,,,,,,,,
20330,ACIDO FOLICO TAB 10 MG X 10         ,AC FOLICO,622,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7592601303206,9.11,550,0.13,21,,,,,,,,,,,,,
1680,RANITIDINA TAB 150 MG X 30  COLMED  ,,879,LABORATORIOS VIVAX PHARMACEUTICALS ,7592432008103,0.01,0,0,0,,,,,,,,,,,,,
1682,LORATADINA TAB 10 MG X 10  COLMED   ,,879,LABORATORIOS VIVAX PHARMACEUTICALS ,7592432008028,0.01,0,0,0,,,,,,,,,,,,,
1686,KETOCONAZOL TAB 200 MG X 10 COLMED  ,,879,LABORATORIOS VIVAX PHARMACEUTICALS ,7592432008004,0.01,0,0,0,,,,,,,,,,,,,
1688,LOSEC TAB 10 MG X 5                 ,,878,"ASTRAZENECA VENEZUELA, S.A.        ",7321837591909,0.01,0,0,0,,,,,,,,,,,,,
1689,LOSEC  TAB 20 MG X 7                ,,878,"ASTRAZENECA VENEZUELA, S.A.        ",7321837591534,0.01,0,0,0,,,,,,,,,,,,,
5825,ACIDO FOLICO TAB 10 MG X 20 CLX     ,AC FOLICO,480,"CALOX INTERNATIONAL, C.A.          ",7591519004892,13.14,2113,-,35,,,,,,,,,,,,,
1700,GLAFORNIL TAB 500 MG X 50           ,,512,"BIOTECH LABORATORIOS, C.A.         ",7591243821000,0.01,0,0,0,,,,,,,,,,,,,
1704,NAT-E CAP 400 UI X 30  SUMIF        ,,183,"ASPEN VENEZUELA, C.A.              ",8902501006906,0.01,0,0,0,,,,,,,,,,,,,
1705,MARINA ACEITE DE PESCADO CAP X30    ,,183,"ASPEN VENEZUELA, C.A.              ",8902501006883,0.01,0,0,0,,,,,,,,,,,,,
1710,ACUAFIL OFTENO SOL OFT X 15 ML      ,,487,"LABORATORIOS ELMOR, S.A.           ",736085104240,0.01,0,0,0,,,,,,,,,,,,,
1711,FLUMETOL NF OFTENO SUS OFT 5 ML     ,,487,"LABORATORIOS ELMOR, S.A.           ",736085069044,0.01,0,0,0,,,,,,,,,,,,,
1713,SOPHIPREN OFTENO SUS OFT X 5 ML     ,,487,"LABORATORIOS ELMOR, S.A.           ",736085181883,0.01,0,0,0,,,,,,,,,,,,,
1716,SOPHIXIN OFTENO SOL X 5 ML          ,,487,"LABORATORIOS ELMOR, S.A.           ",736085182767,0.01,0,0,0,,,,,,,,,,,,,
7807,ACIDO FOLICO TAB 10 MG X 20 GENVEN  ,,571,"LABORATORIOS LETI, S.A.V.          ",7591585171498,11.55,939,-,25,,,,,,,,,,,,,
10752,ACIDO FOLICO TAB 10 MG X 20 MEYER   ,AC FOLICO,622,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7592601300021,17.4,461,0.13,21,,,,,,,,,,,,,
1733,GRISOVIN TAB 500 MG X 10            ,,355,"GLAXOSMITHKLINE VENEZUELA, C.A.    ",7501043176385,0.01,0,0,0,,,,,,,,,,,,,
1736,AZITROMICINA TAB 500 MG X 2 ELTER   ,,928,"LABORATORIOS LA SANTE, C.A.* E.REG ",7703763700127,0.01,0,0,0,,,,,,,,,,,,,
1742,GYNODIAN DEPOT AMP 1 ML X 1         ,,43,"BAYER, S.A.                        ",7795320003017,0.01,0,0,0,,,,,,,,,,,,,
92858,ACIDO FOLICO TAB 10 MG X 20 PLX     ,AC FOLICO,131,"LABORATORIO PLUSANDEX, C.A.        ",7594001101338,8.24,4861,-,14,,,,,,,,,,,,,
91658,ACIDO FOLICO TAB 10 MG X 30 MEYER   ,AC FOLICO,622,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7592601301486,19.88,1194,0.13,21,,,,,,,,,,,,,
92857,ACIDO FOLICO TAB 10 MG X 30 PLX     ,AC FOLICO,131,"LABORATORIO PLUSANDEX, C.A.        ",7594001101345,12.42,5518,-,14,,,,,,,,,,,,,
1765,HENOVI-C GTA X 30 ML                ,VIT C/A/D,550,"LABORATORIOS VARGAS, S.A.          ",7592349722963,57.7,0,0.2,14,,,,,,,,,,,,,
20331,ACIDO FOLICO TAB 5 MG X 10          ,AC FOLICO,622,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7592601303190,8.29,688,0.13,21,,,,,,,,,,,,,
10751,ACIDO FOLICO TAB 5 MG X 20  DALIOL  ,AC FOLICO,622,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7592601300014,12.43,56,0.08,21,,,,,,,,,,,,,
1774,METRONIDAZOL SUS 125 MG X120 ML KIMI,METRONIDAZOL,272,LAB. KIMICEG                       ,7592616382012,23.56,0,0.12,0,,,,,,,,,,,,,
21981,ACIDO FOLICO TAB 5 MG X 30 MEYER    ,AC FOLICO,622,"MEYER PRODUCTOS TERAPEUTICOS, S.A. ",7592601301479,19.88,24,0.08,21,,,,,,,,,,,,,
23782,ACIDO FOLICO TAB 5 MG X 30 PLX      ,AC FOLICO,131,"LABORATORIO PLUSANDEX, C.A.        ",7594001101314,9.28,2706,-,14,,,,,,,,,,,,,
1803,HIRUDOID PDA X 40 G                 ,,748,"DAIICHI SANKYO VENEZUELA,S.A.      ",7592916000104,0.01,0,0,0,,,,,,,,,,,,,
