Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11
1041,TAMSULOSINA CLORH 0.4MG BLIST X 10 TAB,DROVNPLUS,7.35,0.7802547770700636,0.7022292993630573,,0,,,,
2136,TE VERDE 500MG X 60 CAP,HERBAPLANT,50.94,5.407643312101911,4.86687898089172,,0,,,,
33,TENSALIV BENSILATO DE AMLODIPINA 5MG X30,NEOQUIMICA,8.38,0.8895966029723993,0.8006369426751594,,0,,,,
34,TEST DE EMBARAZO CONFIRAX1TEST,SANFARMA,4.9,0.5201698513800425,0.4681528662420382,,0,,,,
1163,TETEROS 3 OZ BAMBINO REF BBID-10,BAMBINO,25.72,2.73036093418259,2.4573248407643313,,0,,,,
1165,TETEROS 3 OZ BAMBINO REF BBID-11,BAMBINO,26.66,2.830148619957537,2.5471337579617837,,0,,,,
1169,TETEROS 3 OZ BAMBINO REF BBID-159,BAMBINO,26.66,2.830148619957537,2.5471337579617837,,0,,,,
1162,TETEROS 4 OZ BAMBINO REF BBID-1,BAMBINO,39.47,4.190021231422505,3.7710191082802544,,0,,,,
1173,TETEROS 4 OZ BAMBINO REF BBID-20,BAMBINO,30.24,3.2101910828025475,2.889171974522293,,0,,,,
1175,TETEROS 4 OZ BAMBINO REF BBID-27,BAMBINO,38.34,4.070063694267517,3.663057324840765,,0,,,,
1182,TETEROS 4 OZ BAMBINO REF BBID-38,BAMBINO,35.04,3.7197452229299364,3.347770700636943,,0,,,,
2278,TEUTOVIT E 400MG X 30 CAP,TEUTO,29.2,3.0997876857749467,2.789808917197452,,0,,,,
130,TINIDAZOL 500MG X 4 TAB (BLISTER),BALAXI,3.58,0.38004246284501064,0.3420382165605096,,0,,,,
883,TINTURA DE ARNICA 30ML,LYA,19.97,2.1199575371549892,1.9079617834394904,,0,,,,
2306,TINTURA DE VALERIANA 30ML,LYA,21.48,2.2802547770700636,2.0522292993630575,,0,,,,
264,TIOCHAS 4MG X 12 COMP,PLUS ANDEX,24.42,2.5923566878980893,2.3331210191082805,,0,,,,
2344,TIOCOLCHICOSIDO 4MG BLIST X 10 TAB,SAGA,21.01,2.2303609341825905,2.0073248407643316,,0,,,,
3080,TIOCOLCHICOSIDO4MG/2ML/ IM AMP X 50,ALESS,52.19,5.540339702760085,4.986305732484077,,0,,,,
2232,TIOFEN 600MG-4MG BLIST X 10 COMP,SM PHARMA,20.19,2.143312101910828,1.9289808917197453,,0,,,,
1037,TOBRAMICINA 0.3% SOL.OFTAL 5ML,JMW,19.59,2.0796178343949046,1.871656050955414,,0,,,,
515,TONUM 10MG TABLETAS X 30,BIOTECH,23.38,2.4819532908704884,2.2337579617834398,,0,,,,
2070,TRACEVAL 500MG-50MG X 20 TAB,VALMORCA,91.75,9.739915074309978,8.76592356687898,,0,,,,
674,TRACTIL 4MG X 12 TAB,RONAVA,26.5,2.813163481953291,2.531847133757962,,0,,,,
592,TRIMETOPRIM+SULFAMETOXAZOL 160/800MG TAB,BRIXMEDIC,11.4,1.2101910828025477,1.089171974522293,,0,,,,
1066,UNICOMICINA (VANCOMICINA) 1G I.V AMP,UNIPHARMA,55.01,5.839702760084926,5.255732484076433,,0,,,,
1062,UNIXONA (CEFTRIAXONA) 1G I.V AMP,UNIPHARMA,8.57,0.9097664543524416,0.8187898089171974,,0,,,,
2245,VALCOPLUS (ACID VALPROICO) 500MG X 10TAB,DROVNPLUS,23.27,2.470276008492569,2.2232484076433123,,0,,,,
383,VALERIANA 100MG X 30 TABLETAS,NATURISSIMA,61.7,6.549893842887474,5.8949044585987265,,0,,,,
2071,VALPIZOP (ZOLPIDEM) 10 MG X 20 TAB,VALMORCA,37.3,3.959660297239915,3.5636942675159236,,0,,,,
2061,VALSANTAN 160MG - HCT 12.5MG X 14 TAB,GENCER,61.14,6.490445859872612,5.84140127388535,,0,,,,
2196,VALSARTAN 160MG X 10 TAB,UNICURE,20.06,2.1295116772823777,1.91656050955414,,0,,,,
2123,VALSARTAN 160MG X 10 TAB,KMPLUS,21.95,2.330148619957537,2.0971337579617835,,0,,,,
2062,VALSARTAN 80MG - HCT 12.5MG X 14 TAB,GENCER,34.01,3.610403397027601,3.2493630573248407,,0,,,,
569,VALSARTAN 80MG BLISTER X 10 TAB,CAPLIN POINT,14.51,1.540339702760085,1.3863057324840764,,0,,,,
35,VANCOMICINA 500MG AMPOLLA I.V,VITALIS,22.89,2.4299363057324843,2.186942675159236,,0,,,,
744,VAPOR RUP 10GR,LYA,14.32,1.5201698513800426,1.3681528662420384,,0,,,,
745,VAPOR RUP 25GR,LYA,17.62,1.870488322717622,1.6834394904458598,,0,,,,
746,VAPOR RUP 25GR (ROLL ON),LYA,20.91,2.2197452229299364,1.9977707006369427,,0,,,,
747,VAPOR RUP 50GR,LYA,34.48,3.660297239915074,3.2942675159235666,,0,,,,
2289,VAPORUB 12G,VICKVAP,13.56,1.4394904458598727,1.2955414012738855,,0,,,,
748,VASELINA 10GR,LYA,18.75,1.9904458598726116,1.7914012738853504,,0,,,,
749,VASELINA 30GR,LYA,21.48,2.2802547770700636,2.0522292993630575,,0,,,,
750,VASELINA 50GR,LYA,26,2.760084925690021,2.484076433121019,,0,,,,
2132,VENACARE 460MG X 60 CAPS,HERBAPLANT,61.09,6.485138004246285,5.836624203821657,,0,,,,
630,VENDA ELASTICA 5CM,BV (BASTOS VIEGAS),3.11,0.33014861995753714,0.29713375796178343,,0,,,,
1069,VESTAX (ACETAMINOFEN) 650MG X 10 TAB,LABORATORIOS VARGAS,8.32,0.8832271762208068,0.7949044585987262,,0,,,,
751,VIOLETA DE GENCIANA 30ML,LYA,15.64,1.6602972399150744,1.494267515923567,,0,,,,
420,VIT COMPLEJO B X 10 TAB BLISTER,BALAXI,3.96,0.42038216560509556,0.378343949044586,,0,,,,
233,VITA COMPLEJO B AMP IM/IV 10ML,BALAXI,11.3,1.199575371549894,1.0796178343949046,,0,,,,
711,VITA MUNE A-Z MUJER X 60 COMP,VITA MUNE,34.29,3.640127388535032,3.2761146496815288,,0,,,,
2279,VITA MUNE CALCIO + VIT D3 600MG X 60COMP,VITA MUNE,30.62,3.2505307855626326,2.9254777070063693,,0,,,,
604,VITA MUNE KIDS - SUPLEMENTO 240 ML,1 FARMA,30.62,3.2505307855626326,2.9254777070063693,,0,,,,
2183,VITA MUNE OMEGA 3 X 60 CAPS,VITA MUNE,51.34,5.450106157112527,4.905095541401275,,0,,,,
3028,VITAM E CON SELENIO 30 TAB,PHARMATECH,55.73,5.916135881104034,5.32452229299363,,0,,,,
927,VITAMINA B COMPLEJO JBE 100 ML,BRIXMEDIC,16.11,1.7101910828025477,1.539171974522293,,0,,,,
19,VITAMINA C 500 MG/5ML AMP IV/IM,MEDEK PHARMA,5.93,0.6295116772823779,0.5665605095541402,,0,,,,
2125,VITAMINA C 500MG/5ML (I.M/I.V) AMP,KMPLUS,5.65,0.599787685774947,0.5398089171974523,,0,,,,
1009,VITAMINA C 500MG/5ML (I.M/I.V) AMP,BRIXMEDIC,6.12,0.6496815286624203,0.5847133757961783,,0,,,,
102,VITAMINA C MASTICABLE 500MG X 10 TAB MAS,CAPLIN POINT,12.25,1.3004246284501062,1.1703821656050957,,0,,,,
2242,VITAMINA COMPLEJO B BLIST X 10 TAB,BRIXMEDIC,4.8,0.5095541401273885,0.4585987261146497,,0,,,,
129,VITAMINA COMPLEJO B JARABE 100ML,BALAXI,19.5,2.070063694267516,1.8630573248407645,,0,,,,
1144,VITAMINA COMPLEJO B JBE 200ML,JMW,14.7,1.5605095541401273,1.4044585987261147,,0,,,,
2192,VITAMINA E 1000 UI BLIST X 10 CAPS,SAAD,25.25,2.680467091295117,2.4124203821656054,,0,,,,
915,VITAMINA E X 30 CAPSULAS BLANDAS,AIRELA,36.83,3.9097664543524413,3.518789808917197,,0,,,,
1193,VITAMINA K 10MG (I.M/I.V) AMP,CLINIMED,7.25,0.7696390658174098,0.6926751592356688,,0,,,,
2311,VITAMINA K 10MG/1ML (I.M) AMP,BRIXMEDIC,6.97,0.7399150743099787,0.6659235668789809,,0,,,,
2063,VITISIVAL (COMPLEJO B) X 240 ML,VALMORCA,67.45,7.160297239915074,6.444267515923567,,0,,,,
336,VITREXON 50MG/5ML JBEX120ML,LABORATORIOS VARGAS,31.03,3.294055201698514,2.964649681528663,,0,,,,
3081,XANEXTRA 500MG/5ML AMP X 1 IV TRANEXAMI,ALESS,14.22,1.5095541401273886,1.3585987261146497,,0,,,,
306,YONAL 15MG/5ML JARABE X 120ML,BIOTECH,25.97,2.7569002123142248,2.4812101910828024,,0,,,,
936,YONALAT 15MG-3MG / 5ML JBE X 120ML,BIOTECH,29.87,3.1709129511677285,2.8538216560509557,,0,,,,
189,ZITRAP 100MG X 16 TABLETAS,GLENMARK,47.1,5,4.5,,0,,,,
,,TOTALES,,,,0,0,,,,
