Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Clasificación
TABLETAS,7703153028053,007921,,ADELLA 2 MG - 0.03 MG X 21 TABLETAS,CLORMADINONA ACETATO - ETINILESTRADIOL,VIVAX,10.99,10,9.89,0.9890000000000001,8.901,38,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7591844000590,007735,,ADEMINA CREMA DERMOPROTECTORA X 60 GR,CREMA DERMOPROTECTORA,ADEMINA,4.988,0,4.988,0.4988000000000001,4.4892,38,2025-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591844000743,007736,,ADEMINA KIDS LOCION HIDRATANTE BLANCA X 170 GR,LOCION HIDRATANTE,ADEMINA,3.422,0,3.422,0.34220000000000006,3.0798,4,2025-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591844000750,007737,,ADEMINA KIDS LOCION HIDRATANTE ROSADA X 170 GR,LOCION HIDRATANTE,ADEMINA,3.422,0,3.422,0.34220000000000006,3.0798,16,2025-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,796029455210,004996,,ADHESIVO DE PAPEL COLOR PIEL 2.54 CM X 4.57 M BRIUT CARE,ADHESIVO,BRIUTCARE,0.928,0,0.928,0.09280000000000001,0.8352,4,2022-11-03 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,796029455289,004993,,ADHESIVO DE PLASTICO TRANSPARENTE 2.54 CM X 4.57 M BRIUT CARE,ADHESIVO,BRIUTCARE,0.986,0,0.986,0.09860000000000001,0.8874,1,2022-11-03 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,723592772703,004995,,ADHESIVO DE TELA BLANCO 5.08 CM X 9.14 M BRIUT CARE,ADHESIVO,BRIUTCARE,4.466,0,4.466,0.44660000000000005,4.0194,299,2026-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7891800398830,005342,,ADHESIVO IMPERMEABLE BLANCO 5CM X 4.5M RELA,ADHESIVO,RELA,14.5,0,14.5,1.4500000000000002,13.05,99,2026-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597297000385,004670,,ADHESIVO NON-WOVEN (COLOR PIEL) ZUVISS 1.25 CMX9.1M,ADHESIVO,CLEANUP,1.624,0,1.624,0.16240000000000002,1.4616,230,2027-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597297000392,004671,,ADHESIVO NON-WOVEN (COLOR PIEL) ZUVISS 2.5 CMX9.1M,ADHESIVO,CLEANUP,2.378,0,2.378,0.2378,2.1402,230,2027-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,6224000132767,001602,,ADHESIVO PAPEL PHARMAMED  (5 CM X 5 M) X UND PHARMAPLAST,ADHESIVO,PHARMAPLAST,2.61,10,2.3548,0.23548000000000002,2.11932,117,2025-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7594001564096,004043,,ADHESIVO PAPEL PHARMAMED 1.25 CM X 4.55 M X 1 UNIDAD PHARMAPLAST,ADHESIVO DE PAPEL,PHARMAPLAST,1.508,10,1.3572,0.13572,1.22148,305,2025-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,6223003731908,001601,,ADHESIVO PAPEL PHARMAMED 2.5 CM X 4.55 M X 1 UNIDAD PHARMAPLAST,ADHESIVO DE PAPEL,PHARMAPLAST,1.914,10,1.7284,0.17284,1.5555599999999998,287,2025-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7594001564102,001995,,ADHESIVO PLASTICO AIROPLAST 1.25CM X 5M X 1 UNIDAD PHARMAPLAST,ADHESIVO DE PLASTICO,PHARMAPLAST,1.2528,10,1.1252,0.11252000000000001,1.01268,200,2026-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,6224000549909,001600,,ADHESIVO PLASTICO AIROPLAST 2.5 CM X 5 M X 1 UNIDAD PHARMAPLAST,ADHESIVO DE PLASTICO,PHARMAPLAST,3.944,10,3.5496,0.35496,3.1946399999999997,411,2026-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597478000395,004447,,ADHESIVO QUIRURGICO PIEL 1.25CM X 5 YDS (GDG),ADHESIVO,SIN DEFINIR,0.522,0,0.522,0.0522,0.4698,957,2027-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597478000401,005277,,ADHESIVO QUIRURGICO PIEL 2.5CM X 5 YDS (GDG),,SIN DEFINIR,0.87,0,0.87,0.08700000000000001,0.783,145,2027-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597297000361,004676,,ADHESIVO TELA  ZUVISS 2.5 CM X 9.1 M,ADHESIVO,ZUVISS,2.668,0,2.668,0.26680000000000004,2.4012000000000002,269,2027-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597297000378,004677,,ADHESIVO TELA  ZUVISS 5 CM X 9.1 M,ADHESIVO,ZUVISS,4.35,0,4.35,0.435,3.9149999999999996,387,2027-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,6224000132422,001598,,ADHESIVO TELA SILKPLAST 2.5 CM X 5 M X 1 UNIDAD PHARMAPLAST,ADHESIVO DE TELA,PHARMAPLAST,2.9,10,2.61,0.261,2.3489999999999998,365,2030-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597297000354,004675,,ADHESIVO TELA ZUVISS 1.25 CM X 9.1 M,ADHESIVO,ZUVISS,1.914,0,1.914,0.19140000000000001,1.7226,296,2027-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597297000323,004672,,ADHESIVO TRANSPARENTE  ZUVISS 1.25 CM X 9.1 M,ADHESIVO,ZUVISS,1.508,0,1.508,0.15080000000000002,1.3572,473,2027-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597297000330,004673,,ADHESIVO TRANSPARENTE ZUVISS 2.5 CM X 9.1 M,ADHESIVO,ZUVISS,2.03,0,2.03,0.20299999999999999,1.8269999999999997,331,2027-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597297000347,004674,,ADHESIVO TRANSPARENTE ZUVISS 5 CM X 9.1 M,ADHESIVO,ZUVISS,3.074,0,3.074,0.3074,2.7666,239,2026-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,1746371935358540032,003177,,ADRENALINA 1 MG / 1 ML SOLUCION INYECTABLE I.V / I.C X 1 AMPOLLA  MEDEK,ADRENALINA,MEDEK PHARMA,0.6,0,0.6,0.06,0.54,300,2024-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7591096001499,000062,,ADRENALINA 1 MG / ML SOLUCION INYECTABLE I.V X1 AMPOLLA BIOSANO,ADRENALINA,BIOSANO,0.4,0,0.4,0.04000000000000001,0.36,27,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,8904187800410,002694,,ADRENALINA INY 1 MG/ ML 1 ML (I.M/ S.C) (BIOMEDIC),ADRENALINA,BIOMEDIC LAB,0.6,0,0.6,0.06,0.54,285,2024-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591818210406,004814,,AEROFLAT 80 MG SUSPENSION ORAL GOTAS 20 ML,SIMETICONA,COFASA,6.4,0,6.4,0.6400000000000001,5.76,326,2024-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591619163031,007410,,AFOKLIN SOLUCION GOTAS 10 MG / ML 15 ML,ACIDO FOLICO,KLINOS,4.85,0,4.85,0.485,4.364999999999999,151,2025-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7594001564157,003665,,AFTEROL 0.75 MG X 2 TABLETAS,LEVONOGESTREL,PHARMACEUTICALS,2.4,10,2.16,0.21600000000000003,1.9440000000000002,102,2025-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,8433295036324,007937,,AGRADO AGUA DE COLONIA FRESCA 750 ML,AGUA DE COLONIA,AGRADO,4.466,0,4.466,0.44660000000000005,4.0194,9,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,8433295051662,006563,,AGRADO CHAMPU PROFESSIONAL CON KERATINA 400 ML,CHAMPU,AGRADO,3.422,0,3.422,0.34220000000000006,3.0798,11,2026-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,8433295082611,007939,,AGRADO CREMA SUAVIZANTE ACONDICIONADOR PROFESIONAL 900 ML,ACONDICIONADOR,AGRADO,8.062,0,8.062,0.8062,7.255799999999999,9,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,8433295082628,007938,,AGRADO SHAMPOO PROFESIONAL COLORTERAPIA 900 ML,SHAMPOO,AGRADO,6.844,0,6.844,0.6844000000000001,6.1596,9,2026-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7594001450252,007920,,AGUA DE ALIBOUR 120 ML RECETTE MARK,AGUA DE ALIBOUR,RECETTE MARK,1.624,0,1.624,0.16240000000000002,1.4616,198,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7594001450283,000068,,AGUA DE ROSAS 120ML SPRAY RECETTE,AGUA DE ROSAS,RECETTE MARK,2.1808,0,2.1808,0.21808000000000002,1.96272,46,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7592637000391,008507,,AGUA DESTILADA 49 FR 500 ML BEHRENS,AGUA DESTILADA,BEHRENS,4.3,0,4.3,0.43,3.8699999999999997,96,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7753820002213,003090,,AGUA DESTILADA PARA INYECCION 5 ML PHARMAGEN,AGUA DESTILADA,PHARMAGEN,0.2,0,0.2,0.020000000000000004,0.18,574,2025-10-14 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7591487000094,007818,,AGUA OXIGENADA 3% 1000 ML (ALVA),AGUA OXIGENADA,ALVA,2.55,0,2.55,0.255,2.295,35,2032-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597478001484,005742,,AGUJA ESPINAL 23GX3 1/2 GDG,AGUJA ESPINAL,GDG,0.638,0,0.638,0.06380000000000001,0.5742,516,2026-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7597830000230,003216,,AGUJA HIPODERMICA 21G X 1 1/2 ESTERIL X 1 UND GROSSMED,AGUJA,GROSSMED,0.0464,0,0.0464,0.00464,0.04176,421,2026-06-29 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591818111024,003806,,"AIRFEN 0,025%  SOLUCION GOTAS PEDIATRICA - 15ML",OXIMETAZOLINA,COFASA,4.3,0,4.3,0.43,3.8699999999999997,39,2025-07-31 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7591818111017,000080,,"AIRFEN 0,05% SOLUCION GOTAS ADULTO 15 ML",OXIMETAZOLINA,COFASA,4.35,0,4.35,0.435,3.9149999999999996,11,2025-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592430000154,005561,,AJO  X 60 CAP NATURAL PREMIUM,AJO,NATURAL PREMIUN,7.35,0,7.35,0.735,6.614999999999999,24,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592946168300,003384,,AJO 400 MG X 90 CAPSULAS - ARCO IRIS,AJO,ARCO IRIS,5.1,0,5.1,0.51,4.59,21,2023-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,AKARVIAFAVIP,003456,,AKARVIA 200 MG X 10 TAB,FAVIPIRAVIR,INCEPTA,6,0,6,0.6000000000000001,5.4,6988,2023-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592512003783,005984,,AKN FREE GEL HIDRATANTE FACIAL 50 ML,GEL HIDRATANTE FACIAL,COHER,2.958,0,2.958,0.2958,2.6622000000000003,6,2025-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592512003769,005983,,AKN FREE MASCARA FACIAL PURIFICANTE PIEL GRASA 50ML,MASCARA FACIAL,COHER,3.538,0,3.538,0.3538,3.1841999999999997,14,2025-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7592512003776,005982,,AKN FREE TONICO PIEL GRASA CON IMPUREZAS 120ML,TONICO FACIAL,COHER,3.5496,0,3.5496,0.35496,3.1946399999999997,6,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7592601100645,000084,,ALANTAMIDA CREMA 20 GR,ALANTOINA - DECUALINIO,SIEGFRIED,3.29,0,3.29,0.329,2.961,308,2025-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7598008000106,000085,,ALBENDAZOL 200 MG X 10 TABLETAS MASTICABLES LAND,"ALBENDAZOL_x000D_
",LAND,1,0,1,0.1,0.9,391,2025-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7703038050056,002113,,ALBENDAZOL 200 MG X 2 TABLETAS LAPROFF,ALBENDAZOL,LAPROFF,0.25,0,0.25,0.025,0.225,219,2024-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7594001100263,007345,,ALBENDAZOL 200 MG X 2 TABLETAS PLUSANDEX,ALBENDAZOL,PLUSANDEX,0.7,0,0.7,0.06999999999999999,0.63,185,2024-01-30 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7594001100256,007346,,ALBENDAZOL 200 MG X 6 TABLETAS PLUSANDEX,ALBENDAZOL,PLUSANDEX,1.15,0,1.15,0.11499999999999999,1.035,75,2024-02-28 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,8906045360401,006915,,ALBENDAZOL 400 MG / 10 ML SUSP ORAL (ZUZU),"ALBENDAZOL_x000D_
",ZUZU,1.15,0,1.15,0.11499999999999999,1.035,307,2025-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7703038064770,000088,,ALBENDAZOL 400 MG / 20 ML X 1 SOBRE LAPROFF,,LAPROFF,0.7,0,0.7,0.06999999999999999,0.63,2,2022-11-03 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,8904151838531,004209,,ALBENDAZOL 400 MG X 10 TABLETAS FAHD,ALBENDAZOL,FAHD,1.1,0,1.1,0.11000000000000001,0.9900000000000001,299,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,,005730,,ALBENDAZOL 400 MG X 2 TABLETAS JL PHARMACEUTICAL,ALBENDAZOL,JL PHARMACEUTICAL,0.4,0,0.4,0.04000000000000001,0.36,370,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7467217700261,007815,,ALBENDAZOL SUSPENSION ORAL 10 ML INNOVACION,ALBENDAZOL,"INNOVACION QUIMICA INDUSTRIAL, SRL",1.05,0,1.05,0.10500000000000001,0.9450000000000001,370,2025-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,21241259231,003744,,ALBENDAZOL TAB 200 MG X 2  BUKA,ALBENDAZOL,BUKA,0.7,0,0.7,0.06999999999999999,0.63,1247,2024-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591062010036,006654,,ALBICAR  200 MG X 2 TABLETAS,ALBENDAZOL,ELMOR,0.75,0,0.75,0.07500000000000001,0.675,327,2025-04-27 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7591062010173,001503,,ALBICAR 200 MG X 6 TABLETAS,ALBENDAZOL,ELMOR,1.45,0,1.45,0.145,1.305,267,2025-04-27 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7703153037512,000091,,ALBISEC 166.66 MG - 33.33 MG X 12 CAPSULAS,SECNIDAZOL - ITRACONAZOL,VIVAX PHARMACEUTICAL,18.25,10,16.43,1.643,14.786999999999999,391,2025-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7703153028695,007536,,ALBISEC ONE 133.33 MG - 666.67 MG X 6 CAPSULAS,ITRACONAZOL - SECNIDAZOL,VIVAX PHARMACEUTICAL,20.1,10,18.09,1.8090000000000002,16.281,142,2025-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,REF,005436,,ALBUMINA HUMANA SOL IV 20% 50 ML VIRCHOW,ALBUMINA HUMANA,VIRCHOW,70,0,70,7,63,3,2024-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
AMPOLLA Y SOLUCIONES,7612377011478,008028,,ALBUREX 20 ALBUMINA HUMANA 20% 50 ML,ALBUMINA HUMANA,CSL BEHRING,60.1,0,60.1,6.010000000000001,54.09,97,2025-01-15 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592710000355,003529,,ALCACHOFA - CENTELLA ASIATICA 175 MG X 60 CAPSULAS HERBAPLANT,ALCACHOFA - CENTELLA ASIATICA,HERBAPLANT,5.85,0,5.85,0.585,5.265,43,2025-08-31 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592946005711,003385,,ALCACHOFA 300 MG X 90 CAP - ARCO,ALCACHOFA,ARCO IRIS,4.6,0,4.6,0.45999999999999996,4.14,37,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591510000596,008369,,ALCO COJIN CORRECTOR DE POSTURA,COJIN CORRECTOR,ALCO,22.62,0,22.62,2.262,20.358,3,2025-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591510000329,008370,,ALCO COJIN ORTOPEDICO GRIS HEMORROIDES/COXIS,COJIN ORTOPEDICO,ALCO,46.4,0,46.4,4.64,41.76,4,2025-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7591616000278,005230,,ALCOHOL ABSOLUTO 1 LT BIOFARCO,ALCOHOL,BIOFARCO,7.6,0,7.6,0.76,6.84,292,2025-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7594001452416,005835,,ALCOHOL ABSOLUTO 1LT  RECETTE MARK,ALCOHOL ABSOLUTO,RECETTE MARK,12.76,0,12.76,1.276,11.484,71,2024-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7591616000285,003789,,ALCOHOL ABSOLUTO 240 ML BIOFARCO,"ALCOHOL_x000D_
",BIOFARCO,3.85,0,3.85,0.385,3.465,269,2025-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7594001450344,003072,,ALCOHOL ABSOLUTO 240 ML RECETTE,ALCOHOL ABSOLUTO,RECETTE MARK,3.6192,0,3.6192,0.36192,3.25728,136,2026-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,ALCOHOL500MLVT,007213,,ALCOHOL ABSOLUTO 500 ML (VITALCLINIC),ALCOHOL,VITALCLINIC,5.35,0,5.35,0.535,4.8149999999999995,37,2028-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7591616000308,005231,,ALCOHOL ABSOLUTO 500 ML BIOFARCO,ALCOHOL,BIOFARCO,5.75,0,5.75,0.5750000000000001,5.175,265,2023-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7594001452409,004330,,ALCOHOL ABSOLUTO 500 ML RECETTE,ALCOHOL ABSOLUTO,RECETTE MARK,6.9832,0,6.9832,0.69832,6.28488,213,2024-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7599028000176,007291,,ALCOHOL ABSOLUTO AL 96 % X 1 LT (LYA),ALCOHOL,"LABORATORIOS LYA, C.A",9.3,0,9.3,0.9300000000000002,8.370000000000001,6,2023-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7599028000183,000001,,ALCOHOL ABSOLUTO AL 96 % X 500 ML (LYA),ALCOHOL,"LABORATORIOS LYA, C.A",5.45,0,5.45,0.545,4.905,20,2025-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7594001455448,004331,,ALCOHOL ABSOLUTO SPRAY 120 ML RECETTE MARK,ALCOHOL ABSOLUTO,RECETTE MARK,3.886,0,3.886,0.38860000000000006,3.4974,64,2026-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7591487000186,006583,,ALCOHOL ANTISEPTICO 70% 1000 ML (ALVA),ALCOHOL,ALVA,4.2,0,4.2,0.42000000000000004,3.7800000000000002,39,2032-09-05 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,3017,005025,,ALCOHOL ANTISEPTICO 70% 1LTR (VITALCLINIC),ALCOHOL,VITALCLINIC,4.2,0,4.2,0.42000000000000004,3.7800000000000002,33,2028-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,3016,005024,,ALCOHOL ANTISEPTICO 70% 500ML (VITALCLINIC),ALCOHOL,VITALCLINIC,2.2,0,2.2,0.22000000000000003,1.9800000000000002,27,2028-05-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7591616001992,003787,,ALCOHOL ANTISEPTICO 70% V/V 1LT BIOFARCO,ALCOHOL,BIOFARCO,5,0,5,0.5,4.5,1,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7599028000213,007292,,ALCOHOL ANTISEPTICO AL 70 % X 1 LT (LYA),ALCOHOL,"LABORATORIOS LYA, C.A",7,0,7,0.7000000000000001,6.3,23,2024-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7599028000220,007293,,ALCOHOL ANTISEPTICO AL 70% X 500 ML LYA,ALCOHOL,"LABORATORIOS LYA, C.A",5.2,0,5.2,0.52,4.68,36,2025-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7592782000345,004616,,ALCOHOL ETILICO 70% ANTISEPTICO SPRAY 180 ML (VINCENTI),ALCOHOL,VINCENTI,3.3,3,3.2,0.32000000000000006,2.88,48,2024-03-31 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,7591616000322,005235,,ALCOHOL YODADO 120 ML USO EXTERNO (BIOFARCO),YODO,BIOFARCO,3.15,0,3.15,0.315,2.835,14,2025-03-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7591808526258,005126,,ALDER CREMA ANTI - ESTRIAS PIEL SENSIBLE 80 GR,ANTI ESTRIAS,VITA,6.264,0,6.264,0.6264000000000001,5.6376,68,2025-07-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7591808526166,003800,,ALDER CREMA HIDRATANTE PIEL EXTRA SECA 207 ML,CREMA HIDRATANTE,ALDER,6.206,0,6.206,0.6206,5.5854,24,2023-09-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7591808526159,003799,,ALDER CREMA HIDRATANTE PIEL SECA 207 ML,CREMA HIDRATANTE,ALDER,6.206,0,6.206,0.6206,5.5854,25,2023-10-01 00:00:00,,0,,,,,,,,,,,,,,,,
SUPOSITORIOS-CREMAS-OVULOS,7591808526210,003801,,ALDER GEL LIMPIADOR PIEL SENSIBLE 223 ML,GEL LIMPIADOR,ALDER,6.148,0,6.148,0.6148,5.5332,18,2023-06-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,676194984060,006337,,ALFA VITAMINS MULTIVITAMINA AD X60 GUMMIES,MULTIVITAMINICO,ALFA VITAMINS,8.4,0,8.4,0.8400000000000001,7.5600000000000005,52,2025-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,676194500321,006336,,ALFA VITAMINS POTENSEX X60TAB,POTENSEX,ALFA VITAMINS,7,0,7,0.7000000000000001,6.3,66,2024-11-01 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,733739100184,004918,,ALFALFA 650 MG X 250 TABLETA NOW,ALFALFA,NOW,15.4,0,15.4,1.54,13.86,23,2024-04-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7791274192234,007617,,ALGABO BABY COLONIA DULCES MIMOS 200ML,COLONIA DE NIÑOS,ALGABO,4.002,0,4.002,0.4002,3.6018,10,2025-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7791274196546,007618,,ALGABO BABY FECULA TALQUERA 200GR,TALCO PARA BEBE,ALGABO,3.074,0,3.074,0.3074,2.7666,10,2025-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7791274000393,007620,,ALGABO BABY SHAMPOO CAMOMILA-MANZANILLA 755 ML,SHAMPOO PARA BEBES,ALGABO,4.524,0,4.524,0.4524,4.0716,12,2025-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7791274192319,007619,,ALGABO BABY SHAMPOO EXTRA SUAVE 200 ML,SHAMPOO PARA BEBES,ALGABO,2.9,0,2.9,0.29,2.61,16,2025-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7791274000386,007621,,ALGABO BABY SHAMPOO EXTRASUAVE 755 ML,SHAMPOO PARA BEBE,ALGABO,4.524,0,4.524,0.4524,4.0716,11,2025-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7791274087622,007622,,ALGABO KIDS SHAMPOO BUBBLE GUM 350ML,SHAMPOO PARA BEBES,ALGABO,3.422,0,3.422,0.34220000000000006,3.0798,17,,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7791274192593,007623,,ALGABO KIDS SHAMPOO DURAZNO-MELOCOTON 350 ML,SHAMMPOO PARA BEBES,ALGABO,3.422,0,3.422,0.34220000000000006,3.0798,11,2024-08-01 00:00:00,,0,,,,,,,,,,,,,,,,
MISCELANEOS,7791274087615,007624,,ALGABO KIDS SHAMPOO SANDIA DULCE 350 ML,SHAMPOO PARA BEBES,ALGABO,3.3872,0,3.3872,0.33872,3.04848,15,2025-01-01 00:00:00,,0,,,,,,,,,,,,,,,,
MMQ,51497041939,007958,,ALGINATO DE CALCIO 6 X 6 (15 CM X 15 CM)  X 1 UNIDAD MED SUPPLY,ALGINATO DE CALCIO,MED SUPPLY,10.962,0,10.962,1.0962,9.8658,20,2024-04-29 00:00:00,,0,,,,,,,,,,,,,,,,
TABLETAS,7592803003966,007596,,ALGIOL 5 MG X 10 TABLETAS,BISOPROLOL FUMARATO,DOLLDER,2,0,2,0.2,1.8,86,2024-03-31 00:00:00,,0,,,,,,,,,,,,,,,,
JARABE-GOTAS-INHALADORES- OTROS,7703763001002,007776,,ALILUB 1.4 % SOLUCION OFTALMICA 15 ML,ALCOHOL POLIVINILICO,PHARMATIQUE,2.4,0,2.4,0.24,2.16,18,2024-02-01 00:00:00,,0,,,,,,,,,,,,,,,,
